mundial,grupo,posicion,seleccion,pj,pg,pe,pp,gf,gc,dif,pts,clasificado,url,fecha_scraping
1970,2,3,Suecia,3,1,1,1,2,2,0,3,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_2.php,2026-03-16T23:11:18.720086
1970,2,4,Israel,3,0,2,1,1,3,-2,2,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_2.php,2026-03-16T23:11:18.720086
1970,3,1,Brasil,3,3,0,0,8,3,5,6,Si,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_3.php,2026-03-16T23:11:21.018034
1970,3,2,Inglaterra,3,2,0,1,2,1,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_3.php,2026-03-16T23:11:21.018034
1970,3,3,Rumania,3,1,0,2,4,5,-1,2,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_3.php,2026-03-16T23:11:21.018034
1970,3,4,Checoslovaquia,3,0,0,3,2,7,-5,0,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_3.php,2026-03-16T23:11:21.018034
1970,4,1,Alemania Occidental,3,3,0,0,10,4,6,6,Si,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_4.php,2026-03-16T23:11:22.406156
1970,4,2,Perú,3,2,0,1,7,5,2,4,Si,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_4.php,2026-03-16T23:11:22.406156
1970,4,3,Bulgaria,3,0,1,2,5,9,-4,1,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_4.php,2026-03-16T23:11:22.406156
1970,4,4,Marruecos,3,0,1,2,2,6,-4,1,No,https://www.losmundialesdefutbol.com/mundiales/1970_grupo_4.php,2026-03-16T23:11:22.406156
1974,1,1,Alemania Oriental,3,2,1,0,4,1,3,5,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_1.php,2026-03-16T23:12:01.616082
1974,1,2,Alemania Occidental,3,2,0,1,4,1,3,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_1.php,2026-03-16T23:12:01.616082
1974,1,3,Chile,3,0,2,1,1,2,-1,2,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_1.php,2026-03-16T23:12:01.616082
1974,1,4,Australia,3,0,1,2,0,5,-5,1,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_1.php,2026-03-16T23:12:01.616082
1974,2,1,Yugoslavia,3,1,2,0,10,1,9,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_2.php,2026-03-16T23:12:03.484550
1974,2,2,Brasil,3,1,2,0,3,0,3,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_2.php,2026-03-16T23:12:03.484550
1974,2,3,Escocia,3,1,2,0,3,1,2,4,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_2.php,2026-03-16T23:12:03.484550
1974,2,4,Zaire,3,0,0,3,0,14,-14,0,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_2.php,2026-03-16T23:12:03.484550
1974,3,1,Paises Bajos,3,2,1,0,6,1,5,5,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_3.php,2026-03-16T23:12:05.613664
1974,3,2,Suecia,3,1,2,0,3,0,3,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_3.php,2026-03-16T23:12:05.613664
1974,3,3,Bulgaria,3,0,2,1,2,5,-3,2,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_3.php,2026-03-16T23:12:05.613664
1974,3,4,Uruguay,3,0,1,2,1,6,-5,1,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_3.php,2026-03-16T23:12:05.613664
1974,4,1,Polonia,3,3,0,0,12,3,9,6,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_4.php,2026-03-16T23:12:07.257813
1974,4,2,Argentina,3,1,1,1,7,5,2,3,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_4.php,2026-03-16T23:12:07.257813
1974,4,3,Italia,3,1,1,1,5,4,1,3,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_4.php,2026-03-16T23:12:07.257813
1974,4,4,Haití,3,0,0,3,2,14,-12,0,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_4.php,2026-03-16T23:12:07.257813
1974,A,1,Paises Bajos,3,3,0,0,8,0,8,6,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_a.php,2026-03-16T23:12:09.272084
1974,A,2,Brasil,3,2,0,1,3,3,0,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_a.php,2026-03-16T23:12:09.272084
1974,A,3,Alemania Oriental,3,0,1,2,1,4,-3,1,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_a.php,2026-03-16T23:12:09.272084
1974,A,4,Argentina,3,0,1,2,2,7,-5,1,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_a.php,2026-03-16T23:12:09.272084
1974,B,1,Alemania Occidental,3,3,0,0,7,2,5,6,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_b.php,2026-03-16T23:12:10.832379
1974,B,2,Polonia,3,2,0,1,3,2,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_b.php,2026-03-16T23:12:10.832379
1974,B,3,Suecia,3,1,0,2,4,6,-2,2,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_b.php,2026-03-16T23:12:10.832379
1974,B,4,Yugoslavia,3,0,0,3,2,6,-4,0,No,https://www.losmundialesdefutbol.com/mundiales/1974_grupo_b.php,2026-03-16T23:12:10.832379
1978,1,1,Italia,3,3,0,0,6,2,4,6,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_1.php,2026-03-16T23:12:52.315771
1978,1,2,Argentina,3,2,0,1,4,3,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_1.php,2026-03-16T23:12:52.315771
1978,1,3,Francia,3,1,0,2,5,5,0,2,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_1.php,2026-03-16T23:12:52.315771
1978,1,4,Hungría,3,0,0,3,3,8,-5,0,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_1.php,2026-03-16T23:12:52.315771
1978,2,1,Polonia,3,2,1,0,4,1,3,5,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_2.php,2026-03-16T23:12:54.048576
1978,2,2,Alemania Occidental,3,1,2,0,6,0,6,4,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_2.php,2026-03-16T23:12:54.048576
1978,2,3,Túnez,3,1,1,1,3,2,1,3,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_2.php,2026-03-16T23:12:54.048576
1978,2,4,México,3,0,0,3,2,12,-10,0,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_2.php,2026-03-16T23:12:54.048576
1978,3,1,Austria,3,2,0,1,3,2,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_3.php,2026-03-16T23:12:56.201607
1978,3,2,Brasil,3,1,2,0,2,1,1,4,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_3.php,2026-03-16T23:12:56.201607
1978,3,3,España,3,1,1,1,2,2,0,3,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_3.php,2026-03-16T23:12:56.201607
1978,3,4,Suecia,3,0,1,2,1,3,-2,1,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_3.php,2026-03-16T23:12:56.201607
1978,4,1,Perú,3,2,1,0,7,2,5,5,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_4.php,2026-03-16T23:12:58.149134
1978,4,2,Paises Bajos,3,1,1,1,5,3,2,3,Si,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_4.php,2026-03-16T23:12:58.149134
1978,4,3,Escocia,3,1,1,1,5,6,-1,3,No,https://www.losmundialesdefutbol.com/mundiales/1978_grupo_4.php,2026-03-16T23:12:58.149134
