mundial,num,fecha,etapa,local,goles_local,goles_visitante,visitante,url_partido,url,fecha_scraping
1974,30,30-Jun-1974,"2da Ronda, Grupo A",Argentina,1,2,Brasil,../partidos/1974_argentina_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,31,30-Jun-1974,"2da Ronda, Grupo B",Polonia,2,1,Yugoslavia,../partidos/1974_polonia_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,32,30-Jun-1974,"2da Ronda, Grupo B",Alemania Occidental,4,2,Suecia,../partidos/1974_alemania_occidental_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,33,03-Jul-1974,"2da Ronda, Grupo B",Suecia,2,1,Yugoslavia,../partidos/1974_suecia_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,34,03-Jul-1974,"2da Ronda, Grupo A",Argentina,1,1,Alemania Oriental,../partidos/1974_argentina_alemania_oriental.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,35,03-Jul-1974,"2da Ronda, Grupo B",Polonia,0,1,Alemania Occidental,../partidos/1974_polonia_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,36,03-Jul-1974,"2da Ronda, Grupo A",Paises Bajos,2,0,Brasil,../partidos/1974_holanda_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,37,06-Jul-1974,3er Puesto,Brasil,0,1,Polonia,../partidos/1974_brasil_polonia.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1974,38,07-Jul-1974,Final,Paises Bajos,1,2,Alemania Occidental,../partidos/1974_holanda_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1974_resultados.php,2026-03-16T22:27:17.907813
1970,1,31-May-1970,"1ra Ronda, Grupo 1",México,0,0,URSS,../partidos/1970_mexico_urss.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,2,02-Jun-1970,"1ra Ronda, Grupo 3",Inglaterra,1,0,Rumania,../partidos/1970_inglaterra_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,3,02-Jun-1970,"1ra Ronda, Grupo 2",Uruguay,2,0,Israel,../partidos/1970_uruguay_israel.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,4,02-Jun-1970,"1ra Ronda, Grupo 4",Perú,3,2,Bulgaria,../partidos/1970_peru_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,5,03-Jun-1970,"1ra Ronda, Grupo 2",Italia,1,0,Suecia,../partidos/1970_italia_suecia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,6,03-Jun-1970,"1ra Ronda, Grupo 4",Alemania Occidental,2,1,Marruecos,../partidos/1970_alemania_occidental_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,7,03-Jun-1970,"1ra Ronda, Grupo 1",Bélgica,3,0,El Salvador,../partidos/1970_belgica_el_salvador.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,8,03-Jun-1970,"1ra Ronda, Grupo 3",Brasil,4,1,Checoslovaquia,../partidos/1970_brasil_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,9,06-Jun-1970,"1ra Ronda, Grupo 4",Perú,3,0,Marruecos,../partidos/1970_peru_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,10,06-Jun-1970,"1ra Ronda, Grupo 3",Rumania,2,1,Checoslovaquia,../partidos/1970_rumania_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,11,06-Jun-1970,"1ra Ronda, Grupo 1",URSS,4,1,Bélgica,../partidos/1970_urss_belgica.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,12,06-Jun-1970,"1ra Ronda, Grupo 2",Uruguay,0,0,Italia,../partidos/1970_uruguay_italia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,13,07-Jun-1970,"1ra Ronda, Grupo 2",Suecia,1,1,Israel,../partidos/1970_suecia_israel.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,14,07-Jun-1970,"1ra Ronda, Grupo 1",México,4,0,El Salvador,../partidos/1970_mexico_el_salvador.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,15,07-Jun-1970,"1ra Ronda, Grupo 4",Alemania Occidental,5,2,Bulgaria,../partidos/1970_alemania_occidental_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,16,07-Jun-1970,"1ra Ronda, Grupo 3",Brasil,1,0,Inglaterra,../partidos/1970_brasil_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,17,10-Jun-1970,"1ra Ronda, Grupo 1",URSS,2,0,El Salvador,../partidos/1970_urss_el_salvador.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,18,10-Jun-1970,"1ra Ronda, Grupo 2",Suecia,1,0,Uruguay,../partidos/1970_suecia_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,19,10-Jun-1970,"1ra Ronda, Grupo 4",Alemania Occidental,3,1,Perú,../partidos/1970_alemania_occidental_peru.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,20,10-Jun-1970,"1ra Ronda, Grupo 3",Brasil,3,2,Rumania,../partidos/1970_brasil_rumania.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,21,11-Jun-1970,"1ra Ronda, Grupo 4",Bulgaria,1,1,Marruecos,../partidos/1970_bulgaria_marruecos.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,22,11-Jun-1970,"1ra Ronda, Grupo 3",Inglaterra,1,0,Checoslovaquia,../partidos/1970_inglaterra_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,23,11-Jun-1970,"1ra Ronda, Grupo 1",México,1,0,Bélgica,../partidos/1970_mexico_belgica.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,24,11-Jun-1970,"1ra Ronda, Grupo 2",Italia,0,0,Israel,../partidos/1970_italia_israel.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,25,14-Jun-1970,Cuartos,Alemania Occidental,3,2,Inglaterra,../partidos/1970_alemania_occidental_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,26,14-Jun-1970,Cuartos,Italia,4,1,México,../partidos/1970_italia_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,27,14-Jun-1970,Cuartos,Uruguay,1,0,URSS,../partidos/1970_uruguay_urss.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,28,14-Jun-1970,Cuartos,Brasil,4,2,Perú,../partidos/1970_brasil_peru.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,29,17-Jun-1970,Semis,Uruguay,1,3,Brasil,../partidos/1970_uruguay_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,30,17-Jun-1970,Semis,Italia,4,3,Alemania Occidental,../partidos/1970_italia_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,31,20-Jun-1970,3er Puesto,Uruguay,0,1,Alemania Occidental,../partidos/1970_uruguay_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1970,32,21-Jun-1970,Final,Brasil,4,1,Italia,../partidos/1970_brasil_italia.php,https://www.losmundialesdefutbol.com/mundiales/1970_resultados.php,2026-03-16T22:27:28.540186
1966,1,11-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,0,0,Uruguay,../partidos/1966_inglaterra_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,2,12-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,5,0,Suiza,../partidos/1966_alemania_occidental_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,3,12-Jul-1966,"1ra Ronda, Grupo 4",URSS,3,0,Corea del Norte,../partidos/1966_urss_corea_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,4,12-Jul-1966,"1ra Ronda, Grupo 3",Brasil,2,0,Bulgaria,../partidos/1966_brasil_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,5,13-Jul-1966,"1ra Ronda, Grupo 1",Francia,1,1,México,../partidos/1966_francia_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,6,13-Jul-1966,"1ra Ronda, Grupo 4",Italia,2,0,Chile,../partidos/1966_italia_chile.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,7,13-Jul-1966,"1ra Ronda, Grupo 3",Portugal,3,1,Hungría,../partidos/1966_portugal_hungria.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,8,13-Jul-1966,"1ra Ronda, Grupo 2",Argentina,2,1,España,../partidos/1966_argentina_espana.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,9,15-Jul-1966,"1ra Ronda, Grupo 1",Uruguay,2,1,Francia,../partidos/1966_uruguay_francia.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,10,15-Jul-1966,"1ra Ronda, Grupo 3",Hungría,3,1,Brasil,../partidos/1966_hungria_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,11,15-Jul-1966,"1ra Ronda, Grupo 2",España,2,1,Suiza,../partidos/1966_espana_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,12,15-Jul-1966,"1ra Ronda, Grupo 4",Corea del Norte,1,1,Chile,../partidos/1966_corea_del_norte_chile.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,13,16-Jul-1966,"1ra Ronda, Grupo 3",Portugal,3,0,Bulgaria,../partidos/1966_portugal_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,14,16-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,0,0,Argentina,../partidos/1966_alemania_occidental_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,15,16-Jul-1966,"1ra Ronda, Grupo 4",URSS,1,0,Italia,../partidos/1966_urss_italia.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,16,16-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,2,0,México,../partidos/1966_inglaterra_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,17,19-Jul-1966,"1ra Ronda, Grupo 3",Portugal,3,1,Brasil,../partidos/1966_portugal_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,18,19-Jul-1966,"1ra Ronda, Grupo 1",Uruguay,0,0,México,../partidos/1966_uruguay_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,19,19-Jul-1966,"1ra Ronda, Grupo 2",Argentina,2,0,Suiza,../partidos/1966_argentina_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,20,19-Jul-1966,"1ra Ronda, Grupo 4",Corea del Norte,1,0,Italia,../partidos/1966_corea_del_norte_italia.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,21,20-Jul-1966,"1ra Ronda, Grupo 1",Inglaterra,2,0,Francia,../partidos/1966_inglaterra_francia.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,22,20-Jul-1966,"1ra Ronda, Grupo 2",Alemania Occidental,2,1,España,../partidos/1966_alemania_occidental_espana.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,23,20-Jul-1966,"1ra Ronda, Grupo 4",URSS,2,1,Chile,../partidos/1966_urss_chile.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,24,20-Jul-1966,"1ra Ronda, Grupo 3",Hungría,3,1,Bulgaria,../partidos/1966_hungria_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,25,23-Jul-1966,Cuartos,Portugal,5,3,Corea del Norte,../partidos/1966_portugal_corea_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,26,23-Jul-1966,Cuartos,Inglaterra,1,0,Argentina,../partidos/1966_inglaterra_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,27,23-Jul-1966,Cuartos,Alemania Occidental,4,0,Uruguay,../partidos/1966_alemania_occidental_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,28,23-Jul-1966,Cuartos,URSS,2,1,Hungría,../partidos/1966_urss_hungria.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,29,25-Jul-1966,Semis,Alemania Occidental,2,1,URSS,../partidos/1966_alemania_occidental_urss.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,30,26-Jul-1966,Semis,Inglaterra,2,1,Portugal,../partidos/1966_inglaterra_portugal.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,31,28-Jul-1966,3er Puesto,Portugal,2,1,URSS,../partidos/1966_portugal_urss.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1966,32,30-Jul-1966,Final,Inglaterra,4,2,Alemania Occidental,../partidos/1966_inglaterra_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1966_resultados.php,2026-03-16T22:27:36.746672
1962,1,30-May-1962,"1ra Ronda, Grupo 1",Uruguay,2,1,Colombia,../partidos/1962_uruguay_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,2,30-May-1962,"1ra Ronda, Grupo 3",Brasil,2,0,México,../partidos/1962_brasil_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,3,30-May-1962,"1ra Ronda, Grupo 2",Chile,3,1,Suiza,../partidos/1962_chile_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,4,30-May-1962,"1ra Ronda, Grupo 4",Argentina,1,0,Bulgaria,../partidos/1962_argentina_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,5,31-May-1962,"1ra Ronda, Grupo 3",Checoslovaquia,1,0,España,../partidos/1962_checoslovaquia_espana.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,6,31-May-1962,"1ra Ronda, Grupo 1",URSS,2,0,Yugoslavia,../partidos/1962_urss_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,7,31-May-1962,"1ra Ronda, Grupo 4",Hungría,2,1,Inglaterra,../partidos/1962_hungria_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,8,31-May-1962,"1ra Ronda, Grupo 2",Alemania Occidental,0,0,Italia,../partidos/1962_alemania_occidental_italia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,9,02-Jun-1962,"1ra Ronda, Grupo 2",Chile,2,0,Italia,../partidos/1962_chile_italia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,10,02-Jun-1962,"1ra Ronda, Grupo 3",Brasil,0,0,Checoslovaquia,../partidos/1962_brasil_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,11,02-Jun-1962,"1ra Ronda, Grupo 1",Yugoslavia,3,1,Uruguay,../partidos/1962_yugoslavia_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,12,02-Jun-1962,"1ra Ronda, Grupo 4",Inglaterra,3,1,Argentina,../partidos/1962_inglaterra_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,13,03-Jun-1962,"1ra Ronda, Grupo 4",Hungría,6,1,Bulgaria,../partidos/1962_hungria_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,14,03-Jun-1962,"1ra Ronda, Grupo 1",URSS,4,4,Colombia,../partidos/1962_urss_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,15,03-Jun-1962,"1ra Ronda, Grupo 3",España,1,0,México,../partidos/1962_espana_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,16,03-Jun-1962,"1ra Ronda, Grupo 2",Alemania Occidental,2,1,Suiza,../partidos/1962_alemania_occidental_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,17,06-Jun-1962,"1ra Ronda, Grupo 2",Alemania Occidental,2,0,Chile,../partidos/1962_alemania_occidental_chile.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,18,06-Jun-1962,"1ra Ronda, Grupo 4",Hungría,0,0,Argentina,../partidos/1962_hungria_argentina.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,19,06-Jun-1962,"1ra Ronda, Grupo 1",URSS,2,1,Uruguay,../partidos/1962_urss_uruguay.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,20,06-Jun-1962,"1ra Ronda, Grupo 3",Brasil,2,1,España,../partidos/1962_brasil_espana.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,21,07-Jun-1962,"1ra Ronda, Grupo 1",Yugoslavia,5,0,Colombia,../partidos/1962_yugoslavia_colombia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,22,07-Jun-1962,"1ra Ronda, Grupo 3",México,3,1,Checoslovaquia,../partidos/1962_mexico_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,23,07-Jun-1962,"1ra Ronda, Grupo 2",Italia,3,0,Suiza,../partidos/1962_italia_suiza.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,24,07-Jun-1962,"1ra Ronda, Grupo 4",Inglaterra,0,0,Bulgaria,../partidos/1962_inglaterra_bulgaria.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,25,10-Jun-1962,Cuartos,Brasil,3,1,Inglaterra,../partidos/1962_brasil_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,26,10-Jun-1962,Cuartos,Checoslovaquia,1,0,Hungría,../partidos/1962_checoslovaquia_hungria.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,27,10-Jun-1962,Cuartos,Yugoslavia,1,0,Alemania Occidental,../partidos/1962_yugoslavia_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,28,10-Jun-1962,Cuartos,Chile,2,1,URSS,../partidos/1962_chile_urss.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,29,13-Jun-1962,Semis,Yugoslavia,1,3,Checoslovaquia,../partidos/1962_yugoslavia_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,30,13-Jun-1962,Semis,Chile,2,4,Brasil,../partidos/1962_chile_brasil.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,31,16-Jun-1962,3er Puesto,Chile,1,0,Yugoslavia,../partidos/1962_chile_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1962,32,17-Jun-1962,Final,Brasil,3,1,Checoslovaquia,../partidos/1962_brasil_checoslovaquia_2.php,https://www.losmundialesdefutbol.com/mundiales/1962_resultados.php,2026-03-16T22:27:45.423671
1958,1,08-Jun-1958,"1ra Ronda, Grupo 3",Hungría,1,1,Gales,../partidos/1958_hungria_gales.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,2,08-Jun-1958,"1ra Ronda, Grupo 1",Irlanda del Norte,1,0,Checoslovaquia,../partidos/1958_irlanda_del_norte_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,3,08-Jun-1958,"1ra Ronda, Grupo 4",Brasil,3,0,Austria,../partidos/1958_brasil_austria.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,4,08-Jun-1958,"1ra Ronda, Grupo 2",Francia,7,3,Paraguay,../partidos/1958_francia_paraguay.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,5,08-Jun-1958,"1ra Ronda, Grupo 1",Argentina,1,3,Alemania Occidental,../partidos/1958_argentina_alemania_occidental.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,6,08-Jun-1958,"1ra Ronda, Grupo 4",URSS,2,2,Inglaterra,../partidos/1958_urss_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,7,08-Jun-1958,"1ra Ronda, Grupo 2",Yugoslavia,1,1,Escocia,../partidos/1958_yugoslavia_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,8,08-Jun-1958,"1ra Ronda, Grupo 3",Suecia,3,0,México,../partidos/1958_suecia_mexico.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,9,11-Jun-1958,"1ra Ronda, Grupo 2",Yugoslavia,3,2,Francia,../partidos/1958_yugoslavia_francia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,10,11-Jun-1958,"1ra Ronda, Grupo 2",Paraguay,3,2,Escocia,../partidos/1958_paraguay_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,11,11-Jun-1958,"1ra Ronda, Grupo 3",México,1,1,Gales,../partidos/1958_mexico_gales.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,12,11-Jun-1958,"1ra Ronda, Grupo 1",Alemania Occidental,2,2,Checoslovaquia,../partidos/1958_alemania_occidental_checoslovaquia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,13,11-Jun-1958,"1ra Ronda, Grupo 4",URSS,2,0,Austria,../partidos/1958_urss_austria.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,14,11-Jun-1958,"1ra Ronda, Grupo 1",Argentina,3,1,Irlanda del Norte,../partidos/1958_argentina_irlanda_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,15,11-Jun-1958,"1ra Ronda, Grupo 4",Brasil,0,0,Inglaterra,../partidos/1958_brasil_inglaterra.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,16,12-Jun-1958,"1ra Ronda, Grupo 3",Suecia,2,1,Hungría,../partidos/1958_suecia_hungria.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,17,15-Jun-1958,"1ra Ronda, Grupo 2",Francia,2,1,Escocia,../partidos/1958_francia_escocia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,18,15-Jun-1958,"1ra Ronda, Grupo 3",Suecia,0,0,Gales,../partidos/1958_suecia_gales.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,19,15-Jun-1958,"1ra Ronda, Grupo 1",Alemania Occidental,2,2,Irlanda del Norte,../partidos/1958_alemania_occidental_irlanda_del_norte.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,20,15-Jun-1958,"1ra Ronda, Grupo 2",Paraguay,3,3,Yugoslavia,../partidos/1958_paraguay_yugoslavia.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,21,15-Jun-1958,"1ra Ronda, Grupo 4",Brasil,2,0,URSS,../partidos/1958_brasil_urss.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
1958,22,15-Jun-1958,"1ra Ronda, Grupo 4",Inglaterra,2,2,Austria,../partidos/1958_inglaterra_austria.php,https://www.losmundialesdefutbol.com/mundiales/1958_resultados.php,2026-03-16T22:27:55.354884
