id_jugador,source_url,nombre,nombre_completo,fecha_nacimiento,lugar_nacimiento,posicion,id_seleccion_actual,altura_cm,apodo,total_mundiales,total_partidos,total_goles,promedio_gol
1275,https://www.losmundialesdefutbol.com/jugadores/norberto_menendez.php,Norberto Menendez,,14 de diciembre de 1936,,Delantero,7,,,1,3,1,0.33
1276,https://www.losmundialesdefutbol.com/jugadores/jackie_mudie.php,Jackie Mudie,,10 de abril de 1930,,Delantero,35,,,1,3,1,0.33
1277,https://www.losmundialesdefutbol.com/jugadores/jimmy_murray.php,Jimmy Murray,,4 de febrero de 1933,,Delantero,35,,,1,2,1,0.50
1278,https://www.losmundialesdefutbol.com/jugadores/nilton_santos.php,Nilton Santos,,16 de mayo de 1925,,Defensor,12,,,4,15,1,0.07
1279,https://www.losmundialesdefutbol.com/jugadores/radivoje_ognjanovic.php,Radivoje Ognjanovic,,1 de julio de 1938,,Delantero,91,,,1,2,1,0.50
1280,https://www.losmundialesdefutbol.com/jugadores/zdravko_rajkov.php,Zdravko Rajkov,,5 de diciembre de 1927,,Delantero,91,,,1,4,1,0.25
1281,https://www.losmundialesdefutbol.com/jugadores/cayetano_re.php,Cayetano Re,,7 de febrero de 1938,,Delantero,68,,,1,3,1,0.33
1282,https://www.losmundialesdefutbol.com/jugadores/karoly_sandor.php,Karoly Sandor,,29 de noviembre de 1928,,Delantero,46,,,2,6,1,0.17
1283,https://www.losmundialesdefutbol.com/jugadores/nikita_simonyan.php,Nikita Simonyan,,12 de octubre de 1926,,Delantero,87,,,1,5,1,0.20
1284,https://www.losmundialesdefutbol.com/jugadores/lennart_skoglund.php,Lennart Skoglund,,24 de diciembre de 1929,,Delantero,81,,,2,9,1,0.11
1285,https://www.losmundialesdefutbol.com/jugadores/jean_vincent.php,Jean Vincent,,29 de noviembre de 1930,,Delantero,40,,,2,8,2,0.25
1286,https://www.losmundialesdefutbol.com/jugadores/harry_gregg.php,Harry Gregg,,25 de octubre de 1932,,Arquero,52,,,1,4,0,0
1287,https://www.losmundialesdefutbol.com/jugadores/bellini.php,Bellini,,7 de junio de 1930,,Defensor,12,,,3,8,0,0
1288,https://www.losmundialesdefutbol.com/jugadores/danny_blanchflower.php,Danny Blanchflower,,10 de febrero de 1926,,Mediocampista,52,,,1,5,0,0
1289,https://www.losmundialesdefutbol.com/jugadores/carlos_borges.php,Carlos Borges,,14 de enero de 1932,,Delantero,89,,,1,5,4,0.80
1290,https://www.losmundialesdefutbol.com/jugadores/nandor_hidegkuti.php,Nandor Hidegkuti,,3 de marzo de 1922,,Delantero,46,,,2,6,4,0.67
1291,https://www.losmundialesdefutbol.com/jugadores/ferenc_puskas.php,Ferenc Puskas,,2 de abril de 1927,,Delantero,46,170,,2,6,4,0.67
1292,https://www.losmundialesdefutbol.com/jugadores/ottmar_walter.php,Ottmar Walter,,6 de marzo de 1924,,Delantero,2,,,1,5,4,0.80
1293,https://www.losmundialesdefutbol.com/jugadores/leopold_anoul.php,Leopold Anoul,,19 de agosto de 1922,,Delantero,14,,,1,2,3,1.50
1294,https://www.losmundialesdefutbol.com/jugadores/sargun_burhan.php,Sargun Burhan,,11 de febrero de 1929,,Delantero,85,,,1,2,3,1.50
1295,https://www.losmundialesdefutbol.com/jugadores/zoltan_czibor.php,Zoltan Czibor,,23 de agosto de 1929,,Delantero,46,,,1,5,3,0.60
1296,https://www.losmundialesdefutbol.com/jugadores/juan_hohberg.php,Juan Hohberg,,19 de junio de 1926,,Delantero,89,178,,1,2,3,1.50
1297,https://www.losmundialesdefutbol.com/jugadores/nat_lofthouse.php,Nat Lofthouse,,27 de agosto de 1925,,Delantero,49,,,1,2,3,1.50
1298,https://www.losmundialesdefutbol.com/jugadores/mamat_suat.php,Mamat Suat,,8 de noviembre de 1930,,Delantero,85,,,1,2,3,1.50
1299,https://www.losmundialesdefutbol.com/jugadores/fritz_walter.php,Fritz Walter,,31 de octubre de 1920,,Mediocampista,2,,,2,11,3,0.27
1300,https://www.losmundialesdefutbol.com/jugadores/julio_abbadie.php,Julio Abbadie,,7 de septiembre de 1930,,Delantero,89,,,1,4,2,0.50
1301,https://www.losmundialesdefutbol.com/jugadores/ivor_broadis.php,Ivor Broadis,,18 de diciembre de 1922,,Delantero,49,,,1,3,2,0.67
1302,https://www.losmundialesdefutbol.com/jugadores/julinho.php,Julinho,,29 de julio de 1929,,Delantero,12,,,1,3,2,0.67
1303,https://www.losmundialesdefutbol.com/jugadores/robert_koerner.php,Robert Koerner,,21 de agosto de 1924,,Delantero,9,,,1,5,2,0.40
1304,https://www.losmundialesdefutbol.com/jugadores/lefter_kucukandonyadis.php,Lefter Kucukandonyadis,,22 de diciembre de 1925,,Delantero,85,,,1,3,2,0.67
1305,https://www.losmundialesdefutbol.com/jugadores/mihaly_lantos.php,Mihaly Lantos,,29 de septiembre de 1928,,Defensor,46,,,1,5,2,0.40
1306,https://www.losmundialesdefutbol.com/jugadores/peter_palotas.php,Peter Palotas,,27 de junio de 1929,,Delantero,46,,,1,2,2,1.00
1307,https://www.losmundialesdefutbol.com/jugadores/pinga.php,Pinga,,11 de febrero de 1924,,Delantero,12,,,1,2,2,1.00
1308,https://www.losmundialesdefutbol.com/jugadores/javier_ambrois.php,Javier Ambrois,,9 de mayo de 1932,,Delantero,89,,,1,4,1,0.25
1309,https://www.losmundialesdefutbol.com/jugadores/tomas_balcazar.php,Tomas Balcazar,,21 de diciembre de 1931,,Delantero,62,,,1,2,1,0.50
1310,https://www.losmundialesdefutbol.com/jugadores/baltazar.php,Baltazar,,14 de enero de 1926,,Delantero,12,,,2,4,3,0.75
1311,https://www.losmundialesdefutbol.com/jugadores/giampiero_boniperti.php,Giampiero Boniperti,,4 de julio de 1928,,Delantero,56,,,2,2,1,0.50
1312,https://www.losmundialesdefutbol.com/jugadores/rik_coppens.php,Rik Coppens,,29 de abril de 1930,,Delantero,14,,,1,2,1,0.50
1313,https://www.losmundialesdefutbol.com/jugadores/mustafa_erton.php,Mustafa Erton,,21 de abril de 1926,,Defensor,85,,,1,3,1,0.33
1314,https://www.losmundialesdefutbol.com/jugadores/amleto_frignani.php,Amleto Frignani,,5 de marzo de 1932,,Delantero,56,,,1,2,1,0.50
1315,https://www.losmundialesdefutbol.com/jugadores/carlo_galli.php,Carlo Galli,,6 de marzo de 1931,,Delantero,56,,,1,2,1,0.50
1316,https://www.losmundialesdefutbol.com/jugadores/richard_herrmann.php,Richard Herrmann,,28 de enero de 1923,,Delantero,2,,,1,1,1,1.00
1317,https://www.losmundialesdefutbol.com/jugadores/erol_keskin.php,Erol Keskin,,2 de marzo de 1927,,Delantero,85,,,1,3,1,0.33
1318,https://www.losmundialesdefutbol.com/jugadores/berni_klodt.php,Berni Klodt,,26 de octubre de 1926,,Delantero,2,,,2,4,1,0.25
1319,https://www.losmundialesdefutbol.com/jugadores/jose_lamadrid.php,Jose Lamadrid,,3 de julio de 1930,,Delantero,62,,,1,2,1,0.50
1320,https://www.losmundialesdefutbol.com/jugadores/benito_lorenzi.php,Benito Lorenzi,,20 de diciembre de 1925,,Delantero,56,,,2,3,1,0.33
1321,https://www.losmundialesdefutbol.com/jugadores/milos_milutinovic.php,Milos Milutinovic,,5 de febrero de 1933,,Delantero,91,,,2,6,1,0.17
1322,https://www.losmundialesdefutbol.com/jugadores/jimmy_mullen.php,Jimmy Mullen,,6 de enero de 1923,,Delantero,49,,,2,3,1,0.33
1323,https://www.losmundialesdefutbol.com/jugadores/fulvio_nesti.php,Fulvio Nesti,,8 de junio de 1925,,Mediocampista,56,,,1,3,1,0.33
1324,https://www.losmundialesdefutbol.com/jugadores/egisto_pandolfini.php,Egisto Pandolfini,,19 de febrero de 1926,,Delantero,56,,,2,4,2,0.50
1325,https://www.losmundialesdefutbol.com/jugadores/alfred_pfaff.php,Alfred Pfaff,,16 de julio de 1926,,Delantero,2,,,1,1,1,1.00
1326,https://www.losmundialesdefutbol.com/jugadores/jozsef_toth.php,Jozsef Toth,,16 de mayo de 1929,,Delantero,46,,,1,2,1,0.50
1327,https://www.losmundialesdefutbol.com/jugadores/obdulio_varela.php,Obdulio Varela,,20 de septiembre de 1917,,Mediocampista,89,,,2,7,2,0.29
1328,https://www.losmundialesdefutbol.com/jugadores/dennis_wilshaw.php,Dennis Wilshaw,,11 de marzo de 1926,,Delantero,49,,,1,2,1,0.50
1329,https://www.losmundialesdefutbol.com/jugadores/branko_zebec.php,Branko Zebec,,17 de mayo de 1929,,Mediocampista,91,,,2,7,1,0.14
1330,https://www.losmundialesdefutbol.com/jugadores/gyula_grosics.php,Gyula Grosics,,4 de febrero de 1926,,Arquero,46,,,3,11,0,0
1331,https://www.losmundialesdefutbol.com/jugadores/jose_santamaria.php,Jose Santamaria,,31 de julio de 1929,,Defensor,89,,,2,7,0,0
1332,https://www.losmundialesdefutbol.com/jugadores/karl_erik_palmer.php,Karl-Erik Palmer,,17 de abril de 1929,,Delantero,81,,,1,5,3,0.60
1333,https://www.losmundialesdefutbol.com/jugadores/stig_sundqvist.php,Stig Sundqvist,,19 de julio de 1922,,Delantero,81,,,1,5,3,0.60
1334,https://www.losmundialesdefutbol.com/jugadores/sune_andersson.php,Sune Andersson,,27 de febrero de 1921,,Defensor,81,,,1,5,2,0.40
1335,https://www.losmundialesdefutbol.com/jugadores/zeljko_cajkovski.php,Zeljko Cajkovski,,5 de mayo de 1925,,Delantero,91,,,1,3,2,0.67
1336,https://www.losmundialesdefutbol.com/jugadores/riccardo_carapellese.php,Riccardo Carapellese,,1 de julio de 1922,,Delantero,56,,,1,2,2,1.00
1337,https://www.losmundialesdefutbol.com/jugadores/atilio_cremaschi.php,Atilio Cremaschi,,8 de marzo de 1923,,Delantero,20,,,1,3,2,0.67
1338,https://www.losmundialesdefutbol.com/jugadores/silvestre_igoa.php,Silvestre Igoa,,5 de septiembre de 1920,,Delantero,38,,,1,5,2,0.40
1339,https://www.losmundialesdefutbol.com/jugadores/jair.php,Jair,,21 de marzo de 1921,,Delantero,12,,,1,5,2,0.40
1340,https://www.losmundialesdefutbol.com/jugadores/hans_jeppsson.php,Hans Jeppsson,,10 de mayo de 1925,,Delantero,81,,,1,4,2,0.50
1341,https://www.losmundialesdefutbol.com/jugadores/kosta_tomasevic.php,Kosta Tomasevic,,25 de julio de 1923,,Delantero,91,,,1,3,2,0.67
1342,https://www.losmundialesdefutbol.com/jugadores/zizinho.php,Zizinho,,14 de septiembre de 1921,,Mediocampista,12,,,1,4,2,0.50
1343,https://www.losmundialesdefutbol.com/jugadores/alfredo_ii.php,Alfredo Ii,,1 de enero de 1920,,Delantero,12,,,1,1,1,1.00
1344,https://www.losmundialesdefutbol.com/jugadores/kiki_antenen.php,Kiki Antenen,,3 de noviembre de 1929,,Delantero,82,174,,3,8,1,0.13
1345,https://www.losmundialesdefutbol.com/jugadores/rene_bader.php,Rene Bader,,7 de agosto de 1922,,Delantero,82,,,1,3,1,0.33
1346,https://www.losmundialesdefutbol.com/jugadores/stjepan_bobek.php,Stjepan Bobek,,3 de diciembre de 1923,,Delantero,91,,,2,5,1,0.20
1347,https://www.losmundialesdefutbol.com/jugadores/horacio_casarin.php,Horacio Casarin,,25 de mayo de 1918,,Delantero,62,,,1,3,1,0.33
1348,https://www.losmundialesdefutbol.com/jugadores/friaca.php,Friaca,,20 de octubre de 1924,,Delantero,12,,,1,4,1,0.25
1349,https://www.losmundialesdefutbol.com/jugadores/joe_gaetjens.php,Joe Gaetjens,,19 de marzo de 1924,,Delantero,39,,,1,3,1,0.33
1350,https://www.losmundialesdefutbol.com/jugadores/atilio_lopez.php,Atilio Lopez,,1 de enero de 1925,,Delantero,68,,,1,2,1,0.50
1351,https://www.losmundialesdefutbol.com/jugadores/cesar_lopez_fretes.php,Cesar Lopez Fretes,,21 de marzo de 1923,,Delantero,68,,,1,2,1,0.50
1352,https://www.losmundialesdefutbol.com/jugadores/joe_maca.php,Joe Maca,,28 de septiembre de 1920,,Defensor,39,,,1,3,1,0.33
1353,https://www.losmundialesdefutbol.com/jugadores/maneca.php,Maneca,,28 de enero de 1926,,Delantero,12,,,1,4,1,0.25
1354,https://www.losmundialesdefutbol.com/jugadores/wilf_mannion.php,Wilf Mannion,,16 de mayo de 1918,,Delantero,49,,,1,2,1,0.50
1355,https://www.losmundialesdefutbol.com/jugadores/bror_mellberg.php,Bror Mellberg,,9 de diciembre de 1923,,Delantero,81,,,2,4,1,0.25
1356,https://www.losmundialesdefutbol.com/jugadores/rajko_mitic.php,Rajko Mitic,,19 de noviembre de 1922,,Delantero,91,,,2,6,1,0.17
1357,https://www.losmundialesdefutbol.com/jugadores/stan_mortensen.php,Stan Mortensen,,26 de mayo de 1921,,Delantero,49,,,1,3,1,0.33
1358,https://www.losmundialesdefutbol.com/jugadores/ermes_muccinelli.php,Ermes Muccinelli,,28 de julio de 1927,,Delantero,56,,,2,4,1,0.25
1359,https://www.losmundialesdefutbol.com/jugadores/tihomir_ognjanov.php,Tihomir Ognjanov,,2 de marzo de 1927,,Delantero,91,,,2,1,1,1.00
1360,https://www.losmundialesdefutbol.com/jugadores/hector_ortiz.php,Hector Ortiz,Héctor Ortiz Benítez,20 de diciembre de 1928,,Mediocampista,62,,,1,3,1,0.33
1361,https://www.losmundialesdefutbol.com/jugadores/gino_pariani.php,Gino Pariani,,21 de febrero de 1928,,Delantero,39,,,1,3,1,0.33
1362,https://www.losmundialesdefutbol.com/jugadores/julio_perez.php,Julio Perez,,19 de junio de 1926,,Delantero,89,,,2,4,1,0.25
1363,https://www.losmundialesdefutbol.com/jugadores/andres_prieto.php,Andres Prieto,,19 de diciembre de 1928,,Delantero,20,,,1,2,1,0.50
1364,https://www.losmundialesdefutbol.com/jugadores/fernando_riera.php,Fernando Riera,,27 de junio de 1920,,Delantero,20,,,1,1,1,1.00
1365,https://www.losmundialesdefutbol.com/jugadores/jorge_robledo.php,Jorge Robledo,,14 de abril de 1926,,Delantero,20,,,1,3,1,0.33
1366,https://www.losmundialesdefutbol.com/jugadores/ernesto_vidal.php,Ernesto Vidal,,15 de noviembre de 1921,,Delantero,89,,,1,3,1,0.33
1367,https://www.losmundialesdefutbol.com/jugadores/frank_wallace.php,Frank Wallace,,15 de julio de 1922,,Delantero,39,,,1,3,1,0.33
1368,https://www.losmundialesdefutbol.com/jugadores/roque_maspoli.php,Roque Maspoli,,12 de octubre de 1917,,Arquero,89,,,2,8,0,0
1369,https://www.losmundialesdefutbol.com/jugadores/erik_nilsson.php,Erik Nilsson,,6 de agosto de 1916,,Defensor,81,,,2,6,0,0
1370,https://www.losmundialesdefutbol.com/jugadores/jose_parra.php,Jose Parra,,28 de agosto de 1925,,Defensor,38,,,1,5,0,0
1371,https://www.losmundialesdefutbol.com/jugadores/victor_rodriguez_andrade.php,Victor Rodriguez Andrade,,14 de febrero de 1927,,"Defensor, Mediocampista",89,,,2,9,0,0
1372,https://www.losmundialesdefutbol.com/jugadores/bauer.php,Bauer,,21 de noviembre de 1925,,"Defensor, Mediocampista",12,,,2,8,0,0
1373,https://www.losmundialesdefutbol.com/jugadores/gino_colaussi.php,Gino Colaussi,,4 de marzo de 1914,,Delantero,56,,,1,3,4,1.33
1374,https://www.losmundialesdefutbol.com/jugadores/ernest_wilimowski.php,Ernest Wilimowski,,23 de junio de 1916,,Delantero,70,,,1,1,4,4.00
1375,https://www.losmundialesdefutbol.com/jugadores/tore_keller.php,Tore Keller,,4 de enero de 1905,,Delantero,81,,,2,4,3,0.75
1376,https://www.losmundialesdefutbol.com/jugadores/arne_nyberg.php,Arne Nyberg,,20 de junio de 1913,,Delantero,81,,,1,3,3,1.00
1377,https://www.losmundialesdefutbol.com/jugadores/peracio.php,Peracio,,2 de noviembre de 1917,,Delantero,12,,,1,4,3,0.75
1378,https://www.losmundialesdefutbol.com/jugadores/romeu.php,Romeu,,26 de marzo de 1911,,Delantero,12,,,1,4,3,0.75
1379,https://www.losmundialesdefutbol.com/jugadores/hector_socorro.php,Hector Socorro,,26 de junio de 1912,,Delantero,28,,,1,3,3,1.00
1380,https://www.losmundialesdefutbol.com/jugadores/gustav_wetterstrom.php,Gustav Wetterstrom,,15 de octubre de 1911,,Delantero,81,,,1,2,3,1.50
1381,https://www.losmundialesdefutbol.com/jugadores/stefan_dobay.php,Stefan Dobay,,26 de septiembre de 1909,,Delantero,75,,,2,3,3,1.00
1382,https://www.losmundialesdefutbol.com/jugadores/jean_nicolas.php,Jean Nicolas,,9 de junio de 1913,,Delantero,40,,,2,3,3,1.00
1383,https://www.losmundialesdefutbol.com/jugadores/harry_andersson.php,Harry Andersson,,7 de marzo de 1913,,Delantero,81,,,1,3,1,0.33
1384,https://www.losmundialesdefutbol.com/jugadores/iuliu_baratky.php,Iuliu Baratky,,14 de mayo de 1910,,Delantero,75,,,1,2,1,0.50
1385,https://www.losmundialesdefutbol.com/jugadores/fredy_bickel.php,Fredy Bickel,,12 de mayo de 1918,,Delantero,82,,,2,5,1,0.20
1386,https://www.losmundialesdefutbol.com/jugadores/silviu_bindea.php,Silviu Bindea,,24 de octubre de 1912,,Delantero,75,,,2,2,1,0.50
1387,https://www.losmundialesdefutbol.com/jugadores/tomas_fernandez.php,Tomas Fernandez,,1 de enero de 1915,,Mediocampista,28,,,1,3,1,0.33
1388,https://www.losmundialesdefutbol.com/jugadores/pietro_ferraris.php,Pietro Ferraris,,15 de febrero de 1912,,Delantero,56,,,1,1,1,1.00
1389,https://www.losmundialesdefutbol.com/jugadores/josef_gauchel.php,Josef Gauchel,,11 de septiembre de 1916,,Delantero,1,,,1,1,1,1.00
1390,https://www.losmundialesdefutbol.com/jugadores/wilhelm_hahnemann.php,Wilhelm Hahnemann,,14 de abril de 1914,,Delantero,1,,,1,2,1,0.50
1391,https://www.losmundialesdefutbol.com/jugadores/oscar_heisserer.php,Oscar Heisserer,,18 de julio de 1914,,Mediocampista,40,,,1,2,1,0.50
1392,https://www.losmundialesdefutbol.com/jugadores/henri_isemborghs.php,Henri Isemborghs,,30 de enero de 1914,,Delantero,14,,,1,1,1,1.00
1393,https://www.losmundialesdefutbol.com/jugadores/sven_jonasson.php,Sven Jonasson,,9 de julio de 1909,,Delantero,81,,,2,5,3,0.60
1394,https://www.losmundialesdefutbol.com/jugadores/vilmos_kohut.php,Vilmos Kohut,,17 de julio de 1906,,Delantero,46,,,1,2,1,0.50
1395,https://www.losmundialesdefutbol.com/jugadores/vlastimil_kopecky.php,Vlastimil Kopecky,,14 de octubre de 1912,,Mediocampista,19,,,2,3,1,0.33
1396,https://www.losmundialesdefutbol.com/jugadores/josef_kostalek.php,Josef Kostalek,,31 de agosto de 1909,,Mediocampista,19,,,2,7,1,0.14
1397,https://www.losmundialesdefutbol.com/jugadores/jose_magrina.php,Jose Magrina,,20 de marzo de 1912,,Delantero,28,,,1,2,1,0.50
1398,https://www.losmundialesdefutbol.com/jugadores/giuseppe_meazza.php,Giuseppe Meazza,,23 de agosto de 1910,,"Delantero, Mediocampista",56,,,2,9,3,0.33
1399,https://www.losmundialesdefutbol.com/jugadores/roberto_3.php,Roberto,,20 de junio de 1912,,Delantero,12,,,1,2,1,0.50
1400,https://www.losmundialesdefutbol.com/jugadores/ferenc_sas.php,Ferenc Sas,,1 de enero de 1915,,Delantero,46,,,1,4,1,0.25
1401,https://www.losmundialesdefutbol.com/jugadores/fryedryk_szerfke.php,Fryedryk Szerfke,,7 de septiembre de 1909,,Delantero,70,,,1,1,1,1.00
1402,https://www.losmundialesdefutbol.com/jugadores/pal_titkos.php,Pal Titkos,,8 de enero de 1908,,Delantero,46,,,1,2,1,0.50
1403,https://www.losmundialesdefutbol.com/jugadores/geza_toldi.php,Geza Toldi,,11 de febrero de 1909,,Delantero,46,,,2,4,3,0.75
1404,https://www.losmundialesdefutbol.com/jugadores/emile_veinante.php,Emile Veinante,,12 de junio de 1907,,"Delantero, Mediocampista",40,,,3,3,1,0.33
1405,https://www.losmundialesdefutbol.com/jugadores/eugen_walachek.php,Eugen Walachek,,20 de junio de 1916,,Delantero,82,,,1,3,1,0.33
1406,https://www.losmundialesdefutbol.com/jugadores/josef_zeman.php,Josef Zeman,,23 de enero de 1915,,Delantero,19,,,1,1,1,1.00
1407,https://www.losmundialesdefutbol.com/jugadores/frantisek_planicka.php,Frantisek Planicka,,2 de junio de 1904,,Arquero,19,,,2,6,0,0
1408,https://www.losmundialesdefutbol.com/jugadores/domingos_da_guia.php,Domingos Da Guia,,19 de noviembre de 1912,,Defensor,12,,,1,4,0,0
1409,https://www.losmundialesdefutbol.com/jugadores/alfredo_foni.php,Alfredo Foni,,20 de enero de 1911,,Defensor,56,,,1,3,0,0
1410,https://www.losmundialesdefutbol.com/jugadores/pietro_rava.php,Pietro Rava,,12 de enero de 1916,,Defensor,56,,,1,4,0,0
1411,https://www.losmundialesdefutbol.com/jugadores/michele_andreolo.php,Michele Andreolo,Miguel Andreolo Frodella,6 de septiembre de 1912,,Mediocampista,56,169,,1,4,0,0
1412,https://www.losmundialesdefutbol.com/jugadores/ugo_locatelli.php,Ugo Locatelli,,5 de febrero de 1916,,Mediocampista,56,,,1,4,0,0
1413,https://www.losmundialesdefutbol.com/jugadores/raimundo_orsi.php,Raimundo Orsi,,2 de diciembre de 1901,,Delantero,56,,,1,5,3,0.60
1414,https://www.losmundialesdefutbol.com/jugadores/giovanni_ferrari.php,Giovanni Ferrari,,6 de diciembre de 1907,,Mediocampista,56,,,2,8,2,0.25
1415,https://www.losmundialesdefutbol.com/jugadores/karl_hohmann.php,Karl Hohmann,,18 de junio de 1908,,Delantero,1,,,1,2,2,1.00
1416,https://www.losmundialesdefutbol.com/jugadores/johann_horvath.php,Johann Horvath,,20 de mayo de 1903,,Delantero,9,,,1,2,2,1.00
1417,https://www.losmundialesdefutbol.com/jugadores/iraragorri.php,Iraragorri,,16 de marzo de 1912,,Mediocampista,38,,,1,2,2,1.00
1418,https://www.losmundialesdefutbol.com/jugadores/ernest_lehner.php,Ernest Lehner,,7 de noviembre de 1912,,Delantero,1,,,2,6,2,0.33
1419,https://www.losmundialesdefutbol.com/jugadores/antonin_puc.php,Antonin Puc,,16 de mayo de 1907,,Delantero,19,,,2,5,2,0.40
1420,https://www.losmundialesdefutbol.com/jugadores/frantisek_svoboda.php,Frantisek Svoboda,,5 de julio de 1905,,Delantero,19,,,1,3,2,0.67
1421,https://www.losmundialesdefutbol.com/jugadores/bernard_voorhoof.php,Bernard Voorhoof,,11 de mayo de 1910,,Delantero,14,,,3,3,2,0.67
1422,https://www.losmundialesdefutbol.com/jugadores/ernesto_belis.php,Ernesto Belis,,1 de febrero de 1909,,Defensor,7,,,1,1,1,1.00
1423,https://www.losmundialesdefutbol.com/jugadores/josef_bican.php,Josef Bican,,25 de septiembre de 1913,,Delantero,9,,,1,4,1,0.25
1424,https://www.losmundialesdefutbol.com/jugadores/aldo_donelli.php,Aldo Donelli,,22 de julio de 1907,,Delantero,39,,,1,1,1,1.00
1425,https://www.losmundialesdefutbol.com/jugadores/gosta_dunker.php,Gosta Dunker,,16 de septiembre de 1905,,Delantero,81,,,1,2,1,0.50
1426,https://www.losmundialesdefutbol.com/jugadores/alberto_galateo.php,Alberto Galateo,,1 de enero de 1913,,Delantero,7,,,1,1,1,1.00
1427,https://www.losmundialesdefutbol.com/jugadores/enrique_guaita.php,Enrique Guaita,,15 de julio de 1910,,Delantero,56,,,1,4,1,0.25
1428,https://www.losmundialesdefutbol.com/jugadores/willy_jaeggi.php,Willy Jaeggi,,28 de julio de 1906,,Delantero,82,,,1,1,1,1.00
1429,https://www.losmundialesdefutbol.com/jugadores/stanislaus_kobierski.php,Stanislaus Kobierski,,15 de noviembre de 1910,,Delantero,1,,,1,3,1,0.33
1430,https://www.losmundialesdefutbol.com/jugadores/knut_kroon.php,Knut Kroon,,19 de junio de 1906,,Delantero,81,,,1,2,1,0.50
