id_mundial,id_jugador,id_seleccion,amarillas,rojas,rojas_directas,rojas_x2amarillas,partidos
20,375,53,1,0,,,1
20,447,20,1,0,,,4
20,1901,89,1,0,,,4
20,448,22,1,0,,,5
20,1985,42,1,0,,,3
20,2060,26,1,0,,,3
20,2085,49,1,0,,,3
20,2144,39,1,0,,,3
20,2204,45,1,0,,,3
20,2215,6,1,0,,,3
20,2242,45,1,0,,,3
20,2254,11,1,0,,,3
20,2276,7,1,0,,,7
20,252,66,1,0,,,7
20,2389,6,1,0,,,3
20,2555,89,1,0,,,4
20,2558,6,1,0,,,0
20,2591,39,1,0,,,3
20,557,38,1,0,,,2
20,2927,27,1,0,,,3
20,2993,25,1,0,,,4
20,3040,12,1,0,,,1
20,3100,56,1,0,,,1
20,455,66,1,0,,,7
20,3143,14,1,0,,,2
20,518,7,1,0,,,3
20,33,7,1,0,,,5
20,3192,25,1,0,,,5
20,3202,26,1,0,,,3
20,3247,82,1,0,,,4
20,105,26,1,0,,,3
20,3371,27,1,0,,,1
20,3455,16,1,0,,,3
20,3463,31,1,0,,,3
20,3514,40,1,0,,,4
20,521,82,1,0,,,1
20,461,12,1,0,,,5
20,3777,7,1,0,,,7
20,3784,45,1,0,,,3
20,3792,89,1,0,,,1
20,3796,45,1,0,,,2
20,523,49,1,0,,,3
20,3837,6,1,0,,,3
20,396,89,1,0,,,3
20,3871,76,1,0,,,3
20,42,89,1,0,,,4
20,3931,39,1,0,,,3
20,3970,25,1,0,,,0
20,464,62,1,0,,,4
20,4003,22,1,0,,,3
20,63,6,1,0,,,4
20,4118,24,1,0,,,3
20,4150,58,1,0,,,3
20,84,14,1,0,,,5
20,4287,24,1,0,,,3
20,4333,12,1,0,,,6
20,4554,12,1,0,,,3
20,468,39,1,0,,,4
20,4627,12,1,0,,,7
20,531,26,1,0,,,3
20,470,1,1,0,,,5
20,4802,24,1,0,,,3
20,4911,76,1,0,,,3
20,4914,14,1,0,,,4
20,4923,58,1,0,,,2
20,472,24,1,0,,,3
20,4974,76,1,0,,,2
20,558,1,1,0,,,7
20,5072,49,1,0,,,3
20,5167,24,1,0,,,3
20,5302,27,1,0,,,3
20,5431,43,1,0,,,4
20,5529,7,1,0,,,7
20,477,40,1,0,,,5
20,5588,16,1,0,,,3
20,5642,11,1,0,,,2
20,5702,6,1,0,,,2
20,5761,8,1,0,,,1
20,5844,31,1,0,,,3
20,5878,62,1,0,,,4
20,5891,58,1,0,,,1
20,5915,71,1,0,,,3
20,5967,89,1,0,,,4
20,6035,25,1,0,,,5
20,6068,53,1,0,,,3
20,15,12,1,0,,,5
20,6163,16,1,0,,,2
20,6208,63,1,0,,,4
20,6279,63,1,0,,,4
20,443,12,1,0,,,7
20,6321,63,1,0,,,4
20,6380,45,1,0,,,1
20,483,43,1,0,,,4
20,6418,31,1,0,,,3
20,6528,71,1,0,,,3
20,6617,20,1,0,,,3
20,418,40,1,0,,,5
20,6756,42,1,0,,,3
20,420,27,1,0,,,3
20,6787,12,1,0,,,6
20,559,38,1,0,,,3
20,189,66,1,0,,,7
20,22,22,1,0,,,5
20,444,25,1,0,,,5
20,7135,16,1,0,,,2
20,551,43,1,0,,,4
20,487,43,1,0,,,4
20,488,43,1,0,,,2
20,7156,22,1,0,,,4
20,7326,76,1,0,,,3
20,7343,53,1,0,,,3
20,99,24,1,0,,,3
20,7506,11,1,0,,,3
20,7514,8,1,0,,,3
20,304,49,1,0,,,3
20,306,25,1,0,,,5
20,7741,53,1,0,,,3
20,7773,26,1,0,,,3
20,553,43,1,0,,,4
20,7894,25,1,0,,,4
20,21,31,1,0,,,3
20,431,14,1,0,,,5
20,8079,20,1,0,,,3
20,8187,42,1,0,,,1
20,8270,14,1,0,,,4
20,434,82,1,0,,,4
20,8329,22,1,0,,,4
20,8346,58,1,0,,,3
21,7156,22,1,1,1,-,3
21,2305,1,0,1,-,1,2
21,5086,82,0,1,1,-,3
21,7439,76,0,1,-,1,1
21,5111,81,3,0,,,4
21,1720,14,2,0,,,6
21,1802,67,2,0,,,2
21,2063,7,2,0,,,3
21,2100,22,2,0,,,3
21,2154,82,2,0,,,4
21,2216,89,2,0,,,5
21,254,12,2,0,,,4
21,2916,67,2,0,,,2
21,3398,61,2,0,,,3
21,395,76,2,0,,,4
21,4223,40,2,0,,,7
21,4229,62,2,0,,,4
21,4632,24,2,0,,,3
21,402,30,2,0,,,3
21,4700,40,2,0,,,7
21,5217,82,2,0,,,3
21,5333,81,2,0,,,4
21,409,49,2,0,,,7
21,111,27,2,0,,,6
21,5529,7,2,0,,,4
21,5557,78,2,0,,,3
21,477,40,2,0,,,5
21,6,40,2,0,,,7
21,412,14,2,0,,,5
21,242,78,2,0,,,3
21,5878,62,2,0,,,3
21,206,77,2,0,,,3
21,23,7,2,0,,,4
21,421,27,2,0,,,6
21,9,71,2,0,,,4
21,225,86,2,0,,,3
21,7218,82,2,0,,,3
21,431,14,2,0,,,6
21,8151,27,2,0,,,6
21,8178,49,2,0,,,5
21,435,30,2,0,,,3
21,1538,25,1,0,,,3
21,1543,7,1,0,,,1
21,1686,5,1,0,,,2
21,1770,62,1,0,,,4
21,1803,53,1,0,,,3
21,8449,61,1,0,,,3
21,375,53,1,0,,,3
21,1880,69,1,0,,,3
21,1907,22,1,0,,,4
21,1928,8,1,0,,,3
21,1976,67,1,0,,,2
21,1996,53,1,0,,,3
21,2010,22,1,0,,,3
21,2017,86,1,0,,,3
21,2058,63,1,0,,,3
21,2080,67,1,0,,,3
21,379,70,1,0,,,3
21,2153,8,1,0,,,3
21,2199,61,1,0,,,2
21,2400,61,1,0,,,3
21,2468,27,1,0,,,6
21,39,38,1,0,,,4
21,2580,25,1,0,,,2
21,453,25,1,0,,,2
21,2737,86,1,0,,,1
21,2863,81,1,0,,,5
21,2927,27,1,0,,,4
21,385,22,1,0,,,4
21,3015,61,1,0,,,3
21,3061,67,1,0,,,2
21,386,14,1,0,,,6
21,3129,30,1,0,,,4
21,3148,14,1,0,,,1
21,3348,53,1,0,,,3
21,3392,81,1,0,,,5
21,3410,61,1,0,,,3
21,3482,67,1,0,,,3
21,3530,12,1,0,,,4
21,390,22,1,0,,,4
21,3556,32,1,0,,,3
21,238,71,1,0,,,2
21,461,12,1,0,,,5
21,3631,12,1,0,,,2
21,393,54,1,0,,,3
21,3729,32,1,0,,,3
21,3757,62,1,0,,,4
21,3769,25,1,0,,,3
21,14,40,1,0,,,7
21,3877,67,1,0,,,3
21,397,76,1,0,,,4
21,3889,67,1,0,,,3
21,3941,70,1,0,,,2
21,464,62,1,0,,,4
21,277,71,1,0,,,4
21,398,69,1,0,,,3
21,4022,77,1,0,,,3
21,4024,81,1,0,,,2
21,4061,25,1,0,,,3
21,4087,53,1,0,,,3
21,4091,61,1,0,,,3
21,4101,54,1,0,,,2
21,4150,58,1,0,,,4
21,84,14,1,0,,,6
21,4178,32,1,0,,,3
21,280,49,1,0,,,5
21,442,1,1,0,,,2
21,4337,69,1,0,,,1
21,283,24,1,0,,,3
21,4362,63,1,0,,,3
21,164,58,1,0,,,4
21,4437,78,1,0,,,2
21,4461,53,1,0,,,3
21,69,8,1,0,,,3
21,4525,27,1,0,,,1
21,4740,58,1,0,,,4
21,4842,24,1,0,,,1
21,284,24,1,0,,,3
21,406,70,1,0,,,3
21,5038,76,1,0,,,5
21,5129,62,1,0,,,4
21,72,8,1,0,,,3
21,5153,24,1,0,,,3
21,5164,24,1,0,,,2
21,5167,24,1,0,,,3
21,407,49,1,0,,,6
21,5241,78,1,0,,,3
21,5259,49,1,0,,,4
21,5302,27,1,0,,,7
21,5400,58,1,0,,,1
21,410,7,1,0,,,3
21,5,7,1,0,,,4
21,293,78,1,0,,,3
21,5752,78,1,0,,,2
21,5761,8,1,0,,,3
21,5821,22,1,0,,,4
21,5854,24,1,0,,,2
21,5899,32,1,0,,,1
21,19,1,1,0,,,3
21,5987,77,1,0,,,2
21,15,12,1,0,,,5
21,6208,63,1,0,,,3
21,417,40,1,0,,,6
21,371,12,1,0,,,5
21,6625,38,1,0,,,4
21,6632,27,1,0,,,4
21,6638,27,1,0,,,3
21,418,40,1,0,,,6
21,6706,78,1,0,,,1
21,419,71,1,0,,,3
21,420,27,1,0,,,7
21,6904,8,1,0,,,3
21,22,22,1,0,,,3
21,6944,89,1,0,,,5
21,6968,8,1,0,,,3
21,425,7,1,0,,,3
21,7073,77,1,0,,,3
21,7091,54,1,0,,,3
21,7122,62,1,0,,,4
21,7174,77,1,0,,,3
21,216,82,1,0,,,4
21,7333,58,1,0,,,4
21,7343,53,1,0,,,1
21,7368,71,1,0,,,3
21,7407,30,1,0,,,4
21,7440,76,1,0,,,5
21,7442,71,1,0,,,3
21,99,24,1,0,,,3
21,372,49,1,0,,,7
21,7588,27,1,0,,,6
21,7675,7,1,0,,,4
21,7700,69,1,0,,,2
21,7724,67,1,0,,,2
21,7763,14,1,0,,,4
21,7789,40,1,0,,,5
21,7842,32,1,0,,,3
21,7852,63,1,0,,,3
21,432,27,1,0,,,6
21,433,25,1,0,,,1
21,8270,14,1,0,,,6
21,434,82,1,0,,,4
21,8348,69,1,0,,,3
21,8369,82,1,0,,,2
21,8427,76,1,0,,,5
