id_jugador,id_mundial,id_seleccion,camiseta,posicion,jugados,titular,capitan,no_jugo,goles,promedio_gol,tarjetas_amarillas,tarjetas_rojas,pg,pe,pp,posicion_final
139,22,39,19,Delantero,4,1,0,0,1,0.25,0,0,1,2,1,14
140,14,39,11,Delantero,2,1,0,1,0,0.00,0,1,0,0,2,23
140,15,39,11,Delantero,4,3,0,0,1,0.25,0,0,1,1,2,14
140,16,39,11,Delantero,2,1,0,1,0,0.00,0,0,0,0,2,32
141,16,40,12,Delantero,6,3,0,1,3,0.50,0,0,5,1,0,1
141,17,40,12,Delantero,2,2,0,1,0,0.00,0,1,0,1,1,28
141,18,40,12,Delantero,7,7,0,0,3,0.43,0,0,4,3,0,2
141,19,40,12,Delantero,2,0,0,1,0,0.00,0,0,0,1,1,29
142,11,40,15,Mediocampista,3,2,0,0,1,0.33,1,0,1,0,2,12
142,12,40,10,Mediocampista,5,5,0,2,2,0.40,0,0,2,2,1,4
142,13,40,10,Mediocampista,6,6,0,1,2,0.33,0,0,3,2,1,3
143,18,42,3,Delantero,3,3,0,1,1,0.33,2,1,1,0,2,13
143,19,42,3,Delantero,5,5,0,0,3,0.60,0,0,2,2,1,7
143,20,42,3,Delantero,3,3,0,0,2,0.67,0,0,0,1,2,25
144,19,42,13,Mediocampista,4,4,0,1,0,0.00,2,0,2,1,1,7
144,20,42,10,Mediocampista,3,3,0,0,2,0.67,0,0,0,1,2,25
144,22,42,10,Delantero,3,3,0,0,1,0.33,1,0,1,0,2,24
145,22,42,20,Mediocampista,3,3,0,0,2,0.67,1,0,1,0,2,24
146,18,42,11,Mediocampista,3,3,0,1,1,0.33,3,0,1,0,2,13
146,19,42,11,Mediocampista,4,1,0,1,1,0.25,0,0,1,2,1,7
146,20,42,11,Mediocampista,2,2,0,1,0,0.00,2,0,0,1,1,25
147,18,42,23,Mediocampista,2,2,0,2,1,0.50,0,0,1,0,1,13
148,22,42,4,Defensor,3,3,0,0,1,0.33,0,0,1,0,2,24
149,10,44,20,Delantero,3,3,0,0,2,0.67,0,0,0,0,3,15
150,13,49,10,Delantero,5,5,0,0,6,1.20,0,0,2,1,2,8
150,14,49,10,Delantero,7,7,0,0,4,0.57,0,0,3,3,1,4
151,8,49,10,Delantero,3,3,0,3,4,1.33,0,0,3,0,0,1
151,9,49,10,Delantero,3,3,0,1,1,0.33,0,0,1,0,2,8
152,6,49,20,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,11
152,7,49,11,Delantero,4,4,0,0,1,0.25,0,0,1,1,2,8
152,8,49,9,Delantero,6,6,0,0,3,0.50,0,0,5,1,0,1
152,9,49,9,Mediocampista,4,4,0,0,0,0.00,0,0,2,0,2,8
153,16,49,20,Delantero,4,2,0,0,2,0.50,0,0,2,1,1,9
153,17,49,10,Delantero,5,5,0,0,2,0.40,0,0,2,2,1,6
153,18,49,10,Delantero,3,3,0,2,0,0.00,0,0,2,1,0,7
154,22,49,17,Delantero,4,4,0,1,3,0.75,0,0,2,1,1,6
155,21,53,17,Delantero,3,2,0,0,0,0.00,0,0,1,1,1,18
155,22,53,9,Delantero,3,3,0,0,2,0.67,0,0,1,0,2,26
156,20,53,16,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,28
156,21,53,16,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,18
157,18,53,4,Defensor,2,2,1,1,1,0.50,1,0,0,0,2,26
158,16,53,2,Mediocampista,3,3,0,0,1,0.33,0,0,1,0,2,20
158,18,53,2,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,26
159,21,53,23,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,18
159,22,53,23,Defensor,2,2,0,1,1,0.50,1,0,1,0,1,26
160,11,53,10,Delantero,3,1,0,0,1,0.33,0,0,0,1,2,14
161,19,58,18,Mediocampista,4,4,0,0,2,0.50,1,0,2,1,1,9
161,20,58,4,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,29
161,21,58,4,Mediocampista,3,0,0,1,1,0.33,0,0,1,1,1,15
162,22,58,8,Mediocampista,4,2,0,0,2,0.50,0,0,2,1,1,9
163,17,58,5,Mediocampista,4,4,0,0,2,0.50,1,0,2,1,1,9
163,18,58,17,Mediocampista,2,1,0,1,0,0.00,0,0,0,1,1,29
163,19,58,20,Mediocampista,2,0,0,2,0,0.00,0,0,2,0,0,9
164,21,58,14,Mediocampista,4,3,0,0,2,0.50,1,0,1,1,2,15
165,19,58,9,Delantero,4,0,0,0,1,0.25,0,0,2,1,1,9
165,20,58,9,Delantero,3,3,0,0,1,0.33,0,0,0,1,2,29
165,21,58,9,Delantero,3,1,0,1,0,0.00,0,0,1,1,1,15
166,22,58,17,Mediocampista,3,2,0,1,1,0.33,0,0,2,1,0,9
167,21,61,19,Delantero,1,0,0,2,1,1.00,0,0,0,1,0,27
167,22,61,19,Delantero,7,7,0,0,2,0.29,0,0,3,2,2,4
168,16,61,14,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,18
169,16,61,9,Delantero,3,3,0,0,2,0.67,1,0,1,1,1,18
170,13,61,17,Mediocampista,4,3,0,0,2,0.50,1,0,1,2,1,11
171,21,61,6,Defensor,2,2,0,1,0,0.00,0,0,0,1,1,27
171,22,61,6,Defensor,6,6,0,1,1,0.17,1,0,3,2,1,4
172,21,61,7,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,27
172,22,61,7,Mediocampista,7,7,1,0,1,0.14,0,0,3,2,2,4
173,16,62,15,Delantero,4,4,0,0,4,1.00,1,0,1,2,1,13
173,17,62,15,Delantero,3,0,0,1,0,0.00,1,0,2,0,1,11
174,17,62,4,Mediocampista,4,4,0,0,0,0.00,0,1,2,1,1,11
174,18,62,4,Defensor,4,4,0,0,1,0.25,2,0,1,1,2,15
174,19,62,4,Defensor,4,4,0,0,1,0.25,1,0,1,1,2,14
174,20,62,4,Defensor,4,4,0,0,1,0.25,2,0,2,1,1,10
174,21,62,4,Defensor,3,1,1,1,0,0.00,0,0,2,0,1,12
175,1,62,,Defensor,3,3,0,0,2,0.67,0,0,0,0,3,13
176,9,62,19,Delantero,4,4,0,0,2,0.50,1,0,2,1,1,6
177,15,64,10,Mediocampista,3,1,0,0,1,0.33,0,0,1,1,1,17
177,16,64,10,Mediocampista,4,4,0,0,1,0.25,2,0,1,2,1,15
178,3,64,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,12
179,15,64,17,Defensor,0,0,0,3,0,0.00,0,0,0,0,0,17
179,16,64,15,Defensor,4,4,0,0,1,0.25,0,0,1,2,1,15
180,16,64,17,Delantero,4,4,0,0,1,0.25,1,0,1,2,1,15
181,16,64,9,Delantero,4,4,0,0,1,0.25,1,0,1,2,1,15
182,19,65,4,Defensor,3,3,0,0,1,0.33,1,0,0,3,0,22
183,19,65,9,Delantero,3,3,0,0,1,0.33,0,0,0,3,0,22
184,12,65,10,Mediocampista,3,3,0,0,1,0.33,0,0,0,0,3,23
185,12,65,9,Delantero,3,3,0,0,1,0.33,0,0,0,0,3,23
186,10,66,16,Delantero,7,7,0,0,4,0.57,2,0,5,1,1,2
186,11,66,16,Delantero,7,6,0,0,3,0.43,1,0,3,2,2,2
187,15,66,10,Delantero,5,5,0,0,3,0.60,1,0,3,0,2,7
187,16,66,8,Delantero,7,6,0,0,3,0.43,0,0,3,3,1,4
188,10,66,15,Delantero,6,6,0,1,1,0.17,0,0,5,0,1,2
188,11,66,12,Delantero,7,7,0,0,5,0.71,0,0,3,2,2,2
189,18,66,11,Delantero,3,3,0,1,1,0.33,1,0,2,0,1,11
189,19,66,11,Delantero,5,4,0,2,2,0.40,2,0,4,0,1,2
189,20,66,11,Delantero,7,7,1,0,3,0.43,1,0,5,2,0,3
190,18,66,20,Mediocampista,4,4,0,0,0,0.00,1,0,2,1,1,11
190,19,66,10,Mediocampista,7,7,0,0,5,0.71,1,0,6,0,1,2
190,20,66,10,Mediocampista,6,6,0,1,1,0.17,0,0,4,2,0,3
191,18,66,17,Delantero,4,4,0,0,1,0.25,0,0,2,1,1,11
191,19,66,9,Delantero,7,7,0,0,1,0.14,2,0,6,0,1,2
191,20,66,9,Delantero,6,6,0,1,4,0.67,2,0,4,2,0,3
192,21,67,23,Defensor,1,0,0,2,1,1.00,0,0,0,0,1,32
193,17,68,23,Delantero,2,0,0,2,2,1.00,0,0,1,0,1,16
193,18,68,23,Delantero,2,0,0,1,1,0.50,0,0,1,0,1,18
194,6,68,11,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,12
195,13,68,9,Delantero,4,4,0,0,2,0.50,0,0,1,2,1,13
196,6,68,8,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,12
197,6,68,9,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,12
198,13,68,8,Mediocampista,4,4,0,0,2,0.50,1,0,1,2,1,13
199,17,71,9,Delantero,3,3,0,0,3,1.00,0,0,1,0,2,21
199,18,71,9,Delantero,6,6,1,1,1,0.17,1,0,3,1,2,4
200,8,71,12,Delantero,6,6,0,0,3,0.50,0,0,5,0,1,3
201,22,71,26,Delantero,4,2,0,1,3,0.75,0,0,3,0,1,8
202,8,71,18,Delantero,6,6,0,0,3,0.50,0,0,5,0,1,3
203,17,77,19,Mediocampista,5,5,0,0,3,0.60,1,0,2,2,1,7
204,17,77,7,Delantero,4,3,0,1,2,0.50,1,0,1,2,1,7
205,21,77,10,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,17
206,21,77,19,Delantero,3,3,0,0,1,0.33,2,0,1,1,1,17
207,21,77,18,Delantero,3,3,0,0,0,0.00,0,0,1,1,1,17
207,22,77,18,Delantero,4,4,0,0,1,0.25,0,0,2,0,2,10
208,21,77,22,Defensor,3,2,0,0,1,0.33,0,0,1,1,1,17
209,16,80,9,Delantero,3,2,0,0,2,0.67,0,0,0,2,1,24
210,16,80,17,Delantero,3,3,0,0,1,0.33,0,0,0,2,1,24
210,17,80,17,Delantero,3,3,0,0,1,0.33,1,0,1,1,1,17
211,19,80,9,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,20
212,17,80,14,Delantero,2,2,0,1,1,0.50,1,0,1,0,1,17
212,19,80,18,Delantero,1,0,0,2,0,0.00,0,0,1,0,0,20
213,16,80,19,Defensor,3,3,0,0,0,0.00,2,0,0,2,1,24
213,17,80,19,Defensor,3,3,0,0,1,0.33,1,0,1,1,1,17
214,19,80,8,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,20
215,5,82,18,Delantero,3,3,0,1,6,2.00,0,0,2,0,1,5
216,19,82,23,Mediocampista,1,0,0,2,0,0.00,0,0,0,1,0,19
216,20,82,23,Mediocampista,4,4,0,0,3,0.75,0,0,2,0,2,11
216,21,82,23,Mediocampista,4,4,0,0,1,0.25,1,0,1,2,1,14
216,22,82,23,Mediocampista,3,3,0,1,1,0.33,0,0,2,0,1,12
217,2,82,,Delantero,2,2,0,0,1,0.50,0,0,1,0,1,7
217,3,82,,Delantero,3,3,1,0,3,1.00,0,0,1,1,1,6
218,5,82,16,Delantero,4,4,0,0,4,1.00,0,0,2,0,2,5
219,4,82,,Delantero,3,3,0,0,2,0.67,0,0,1,1,1,6
219,5,82,17,Delantero,4,4,0,0,1,0.25,0,0,2,0,2,5
220,2,82,,Delantero,2,2,0,0,3,1.50,0,0,1,0,1,7
220,3,82,,Delantero,0,0,0,3,0,0.00,0,0,0,0,0,6
221,21,86,10,Delantero,3,3,0,0,2,0.67,0,0,1,0,2,24
221,22,86,10,Delantero,2,1,1,1,1,0.50,0,0,1,0,1,21
222,17,86,5,Delantero,3,3,0,0,0,0.00,1,0,0,1,2,29
222,18,86,5,Delantero,3,3,0,0,1,0.33,1,1,0,1,2,24
223,11,86,3,Defensor,3,3,0,0,1,0.33,0,0,1,1,1,9
224,18,86,12,Mediocampista,3,3,0,0,1,0.33,1,0,0,1,2,24
225,21,86,13,Mediocampista,3,3,0,0,1,0.33,2,0,1,0,2,24
225,22,86,13,Mediocampista,2,0,0,1,0,0.00,1,0,0,1,1,21
226,16,86,15,Mediocampista,3,3,0,0,1,0.33,1,0,0,1,2,26
227,4,89,,Delantero,4,4,0,0,5,1.25,0,0,3,1,0,1
227,5,89,9,Delantero,3,3,0,2,3,1.00,0,0,3,0,0,4
228,1,89,,Delantero,4,4,0,0,5,1.25,0,0,4,0,0,1
229,4,89,,Delantero,4,4,0,0,3,0.75,0,0,3,1,0,1
229,5,89,10,Delantero,5,5,0,0,2,0.40,0,0,3,0,2,4
230,22,7,9,Delantero,7,5,0,0,4,0.57,0,0,4,2,1,1
231,22,66,8,Delantero,5,5,0,0,3,0.60,0,0,3,2,0,5
232,21,49,19,Delantero,6,1,0,1,0,0.00,0,0,2,1,3,4
232,22,49,11,Delantero,5,1,0,0,3,0.60,0,0,3,1,1,6
233,22,12,9,Delantero,4,4,0,1,3,0.75,0,0,3,1,0,7
234,19,16,23,Delantero,2,0,0,1,0,0.00,0,0,0,0,2,31
234,20,16,10,Delantero,2,2,0,1,0,0.00,0,0,0,0,2,32
234,22,16,10,Delantero,3,1,1,0,2,0.67,0,1,1,1,1,19
235,22,24,9,Delantero,4,3,0,0,2,0.50,1,0,1,1,2,16
236,21,89,10,Delantero,2,1,0,3,0,0.00,0,0,2,0,0,5
236,22,89,10,Mediocampista,2,1,0,1,2,1.00,0,0,1,0,1,20
237,21,82,7,Delantero,4,1,0,0,0,0.00,0,0,1,2,1,14
237,22,82,7,Delantero,4,4,0,0,2,0.50,0,0,2,0,2,12
238,21,71,16,Mediocampista,2,1,0,2,0,0.00,1,0,1,1,0,13
238,22,71,8,Mediocampista,4,4,0,1,2,0.50,1,0,3,0,1,8
239,22,1,9,Delantero,3,0,0,0,2,0.67,0,0,1,1,1,17
240,22,1,7,Delantero,2,1,0,1,2,1.00,0,0,1,0,1,17
241,22,71,15,Delantero,5,0,0,0,2,0.40,0,0,3,0,2,8
242,21,78,9,Delantero,3,3,0,0,1,0.33,2,0,1,0,2,23
242,22,78,9,Delantero,3,3,0,0,2,0.67,1,0,0,1,2,29
243,22,38,11,Delantero,4,3,0,0,2,0.50,0,0,1,2,1,13
244,22,66,19,Delantero,4,0,0,1,2,0.50,1,0,2,2,0,5
245,22,61,14,Mediocampista,4,0,0,3,1,0.25,0,0,3,0,1,4
246,21,82,5,Defensor,4,4,0,0,0,0.00,0,0,1,2,1,14
246,22,82,5,Defensor,4,4,0,0,1,0.25,1,0,2,0,2,12
247,22,58,18,Delantero,4,0,0,0,1,0.25,0,0,2,1,1,9
248,21,38,20,Mediocampista,3,1,0,1,0,0.00,0,0,1,2,0,10
248,22,38,10,Delantero,4,3,0,0,1,0.25,0,0,1,2,1,13
249,22,41,11,Delantero,3,3,0,0,1,0.33,1,0,0,1,2,30
250,21,14,21,Delantero,3,1,0,4,1,0.33,0,0,2,0,1,3
250,22,14,23,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,23
251,22,49,22,Mediocampista,5,5,0,0,1,0.20,0,0,3,1,1,6
252,20,66,5,Defensor,7,7,0,0,1,0.14,1,0,5,2,0,3
252,22,66,17,Defensor,5,5,0,0,1,0.20,0,0,3,2,0,5
253,22,42,11,Mediocampista,2,0,0,1,1,0.50,0,0,0,0,2,24
254,21,12,5,Mediocampista,4,4,0,1,0,0.00,2,0,3,1,0,6
254,22,12,5,Mediocampista,4,4,0,1,1,0.25,1,0,3,1,0,7
255,22,16,21,Defensor,2,2,0,1,1,0.50,0,0,0,1,1,19
256,22,62,24,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,22
257,21,53,4,Defensor,1,1,0,2,0,0.00,0,0,1,0,0,18
257,22,53,15,Defensor,2,1,0,1,1,0.50,0,0,1,0,1,26
258,19,16,13,Delantero,2,2,0,1,0,0.00,0,0,0,0,2,31
258,20,16,13,Delantero,3,3,0,0,0,0.00,0,0,0,0,3,32
258,22,16,13,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,19
259,21,30,6,Defensor,4,4,0,0,0,0.00,0,0,1,3,0,11
259,22,30,6,Defensor,3,3,0,0,1,0.33,1,0,0,1,2,28
260,22,61,20,Defensor,3,2,0,4,1,0.33,1,0,1,0,2,4
261,22,66,21,Mediocampista,5,5,0,0,1,0.20,1,0,3,2,0,5
262,20,66,21,Delantero,4,1,0,3,2,0.50,0,0,3,1,0,3
262,22,66,10,Delantero,5,3,0,0,1,0.20,1,0,3,2,0,5
263,22,77,9,Delantero,4,4,0,0,1,0.25,1,0,2,0,2,10
264,22,77,19,Delantero,2,1,0,2,1,0.50,0,0,1,0,1,10
265,22,77,20,Delantero,4,0,0,0,1,0.25,0,0,2,0,2,10
266,22,8,15,Delantero,4,4,0,0,1,0.25,1,0,2,0,2,11
267,22,66,22,Defensor,5,5,0,0,1,0.20,0,1,3,2,0,5
268,22,71,11,Delantero,4,4,0,1,1,0.25,1,0,3,0,1,8
269,22,7,24,Mediocampista,7,5,0,0,1,0.14,1,0,4,2,1,1
270,22,49,20,Mediocampista,4,3,0,1,1,0.25,0,0,3,0,1,6
271,21,82,8,Mediocampista,0,0,0,4,0,0.00,0,0,0,0,0,14
271,22,82,8,Mediocampista,4,4,0,0,1,0.25,0,0,2,0,2,12
272,22,25,4,Defensor,3,3,0,0,1,0.33,0,0,1,0,2,27
273,22,38,9,Mediocampista,4,4,0,0,1,0.25,0,0,1,2,1,13
274,22,1,10,Delantero,3,3,0,0,1,0.33,0,0,1,1,1,17
275,22,8,23,Delantero,4,3,0,0,1,0.25,0,0,2,0,2,11
276,22,49,7,Delantero,5,0,0,0,1,0.20,0,0,3,1,1,6
277,21,71,5,Defensor,4,4,0,0,0,0.00,1,0,1,2,1,13
277,22,71,5,Defensor,4,3,0,1,1,0.25,0,0,3,0,1,8
278,21,1,21,Mediocampista,1,0,0,2,0,0.00,0,0,1,0,0,22
278,22,1,21,Mediocampista,3,3,0,0,1,0.33,0,0,1,1,1,17
279,22,27,20,Defensor,7,7,0,0,1,0.14,0,0,2,4,1,3
280,20,49,14,Mediocampista,2,2,0,1,0,0.00,0,0,0,0,2,26
280,21,49,8,Mediocampista,5,5,0,2,0,0.00,1,0,3,1,1,4
280,22,49,8,Mediocampista,4,3,0,1,1,0.25,0,0,2,1,1,6
281,22,40,22,Defensor,6,5,0,1,1,0.17,1,0,5,1,0,2
282,22,71,21,Delantero,3,1,0,2,1,0.33,0,0,1,0,2,8
283,21,24,11,Delantero,3,2,0,0,0,0.00,1,0,1,0,2,19
283,22,24,11,Mediocampista,2,1,0,2,1,0.50,1,0,1,0,1,16
284,20,24,5,Defensor,3,3,0,0,0,0.00,0,0,0,1,2,27
284,21,24,19,Defensor,3,3,0,0,1,0.33,1,0,1,0,2,19
284,22,24,19,Defensor,4,4,0,0,1,0.25,1,0,1,1,2,16
285,22,66,14,Mediocampista,4,3,0,1,1,0.25,0,0,3,1,0,5
286,22,40,12,Delantero,3,1,0,4,1,0.33,0,0,1,1,1,2
287,21,77,3,Defensor,3,3,0,0,0,0.00,0,0,1,1,1,17
287,22,77,3,Defensor,4,4,0,0,1,0.25,1,0,2,0,2,10
288,22,27,14,Delantero,6,3,0,1,1,0.17,0,0,2,3,1,3
289,22,7,20,Mediocampista,6,6,0,1,1,0.17,0,0,4,2,0,1
290,22,58,25,Delantero,3,3,0,1,1,0.33,0,0,2,1,0,9
291,22,27,7,Mediocampista,7,1,0,0,1,0.14,0,0,2,4,1,3
292,22,62,20,Delantero,2,2,0,1,1,0.50,0,0,1,1,0,22
293,21,78,20,Mediocampista,3,3,0,0,0,0.00,1,0,1,0,2,23
293,22,78,20,Mediocampista,3,3,0,0,1,0.33,1,0,0,1,2,29
294,22,7,26,Defensor,7,6,0,0,1,0.14,0,0,4,2,1,1
295,22,38,21,Delantero,4,4,0,0,1,0.25,0,0,1,2,1,13
296,22,27,18,Delantero,6,1,0,1,1,0.17,0,0,2,3,1,3
297,22,24,8,Mediocampista,1,0,0,3,1,1.00,0,0,0,0,1,16
298,22,12,7,Mediocampista,4,4,0,1,1,0.25,0,0,3,1,0,7
299,22,78,2,Defensor,3,3,0,0,1,0.33,2,0,0,1,2,29
300,22,27,16,Delantero,6,1,0,1,1,0.17,1,0,2,3,1,3
301,22,39,10,Delantero,4,4,0,0,1,0.25,0,0,1,2,1,14
302,22,40,14,Mediocampista,6,5,0,1,1,0.17,1,0,4,1,1,2
303,22,38,19,Mediocampista,2,0,0,2,1,0.50,0,0,1,1,0,13
304,20,49,19,Delantero,3,2,0,0,0,0.00,1,0,0,1,2,26
304,21,49,10,Delantero,6,6,0,1,0,0.00,0,0,3,1,2,4
304,22,49,10,Delantero,3,2,0,2,1,0.33,0,0,1,1,1,6
305,22,40,8,Mediocampista,7,7,0,0,1,0.14,1,0,5,1,1,2
306,20,25,17,Mediocampista,5,5,0,0,0,0.00,1,0,2,3,0,8
306,21,25,17,Mediocampista,1,0,0,2,0,0.00,0,0,0,0,1,29
306,22,25,17,Mediocampista,3,3,0,0,1,0.33,0,0,1,0,2,27
307,22,25,3,Defensor,1,1,0,2,1,1.00,0,0,0,0,1,27
308,22,12,20,Delantero,4,4,0,1,1,0.25,0,0,3,1,0,7
309,22,78,18,Delantero,2,1,0,1,1,0.50,0,0,0,0,2,29
310,22,39,21,Delantero,4,4,0,0,1,0.25,0,0,1,2,1,14
311,21,70,19,Mediocampista,3,3,0,0,0,0.00,0,0,1,0,2,25
311,22,70,20,Mediocampista,4,4,0,0,1,0.25,0,0,1,1,2,15
312,2,19,,Delantero,4,4,0,0,5,1.25,0,0,3,0,1,2
312,3,19,,Delantero,2,2,0,1,2,1.00,0,0,1,1,0,5
313,2,1,,Delantero,4,4,0,0,4,1.00,0,0,3,0,1,3
314,2,56,,Delantero,4,4,0,1,4,1.00,0,0,3,1,0,1
315,2,12,,Delantero,1,1,0,0,1,1.00,0,0,0,0,1,14
315,3,12,,Delantero,4,4,0,1,7,1.75,0,0,3,1,0,3
316,3,56,,Delantero,4,4,0,0,5,1.25,0,0,4,0,0,1
317,2,46,,Delantero,1,1,0,1,1,1.00,0,0,0,0,1,6
317,3,46,,Delantero,4,4,0,0,5,1.25,0,0,3,0,1,2
318,3,46,,Delantero,4,4,0,0,5,1.25,0,0,3,0,1,2
319,4,38,,Delantero,6,6,0,0,4,0.67,0,0,3,1,2,4
320,4,12,,Delantero,4,4,0,2,4,1.00,0,0,3,0,1,2
321,4,89,,Delantero,4,4,0,0,4,1.00,0,0,3,1,0,1
322,5,46,8,Delantero,5,5,0,0,11,2.20,0,0,4,0,1,2
323,5,2,13,Delantero,5,5,0,1,6,1.20,0,0,5,0,0,1
324,7,46,9,Delantero,3,3,0,1,4,1.33,0,0,2,0,1,5
324,8,46,9,Delantero,4,4,0,0,0,0.00,0,0,2,0,2,6
325,6,12,11,Delantero,4,4,0,2,0,0.00,0,0,4,0,0,1
325,7,12,7,Delantero,6,6,0,0,4,0.67,0,0,5,1,0,1
325,8,12,16,Delantero,2,2,0,1,1,0.50,0,0,1,0,1,11
326,6,87,8,Delantero,5,5,0,0,1,0.20,0,0,2,1,2,6
326,7,87,14,Delantero,4,4,0,0,4,1.00,0,0,2,1,1,6
327,6,91,22,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,8
327,7,91,9,Delantero,6,6,0,0,4,0.67,0,0,3,0,3,4
328,7,20,11,Delantero,6,6,0,0,4,0.67,0,0,4,0,2,3
328,8,20,17,Mediocampista,3,3,0,0,0,0.00,0,0,0,1,2,13
329,7,2,8,Mediocampista,3,3,0,1,0,0.00,0,0,1,1,1,7
329,8,2,8,Mediocampista,5,5,0,1,6,1.20,0,0,3,1,1,2
329,9,2,8,Mediocampista,1,1,0,5,0,0.00,0,0,1,0,0,3
330,8,2,4,Mediocampista,6,6,0,0,4,0.67,2,0,4,1,1,2
330,9,2,4,Defensor,5,5,0,1,1,0.20,0,0,4,0,1,3
330,10,2,5,Defensor,7,7,0,0,0,0.00,0,0,6,0,1,1
331,8,46,7,Delantero,4,4,0,0,4,1.00,0,0,2,0,2,6
332,8,87,17,Delantero,3,3,0,3,4,1.33,0,0,2,0,1,4
332,9,87,22,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,5
333,9,69,10,Delantero,4,4,0,0,5,1.25,0,0,2,0,2,7
333,11,69,10,Delantero,6,6,0,0,5,0.83,0,0,2,1,3,8
333,12,69,10,Mediocampista,3,3,0,0,0,0.00,0,0,0,2,1,20
334,10,70,16,Delantero,7,7,0,0,7,1.00,0,0,6,0,1,3
334,11,70,16,Delantero,6,6,0,0,2,0.33,0,0,3,1,2,5
334,12,70,16,Delantero,7,7,0,0,1,0.14,0,0,3,3,1,3
335,10,66,13,Mediocampista,7,7,0,0,5,0.71,2,0,5,1,1,2
335,11,66,13,Mediocampista,5,5,0,2,0,0.00,1,0,2,1,2,2
336,10,70,17,Delantero,6,6,0,1,5,0.83,1,0,6,0,0,3
336,11,70,17,Delantero,5,5,0,1,1,0.20,0,0,2,1,2,5
336,12,70,17,Delantero,2,1,0,5,1,0.50,0,0,1,1,0,3
337,11,56,21,Delantero,7,7,0,0,3,0.43,0,0,4,1,2,4
337,12,56,20,Delantero,7,7,0,0,6,0.86,1,0,4,3,0,1
337,13,56,20,Delantero,0,0,0,4,0,0.00,0,0,0,0,0,12
338,11,2,11,Delantero,5,5,0,1,3,0.60,0,0,1,3,1,6
338,12,2,11,Delantero,7,6,0,0,5,0.71,0,0,3,2,2,2
338,13,2,11,Delantero,7,4,0,0,1,0.14,0,0,3,2,2,2
339,11,70,18,Delantero,6,4,0,0,2,0.33,1,0,3,1,2,5
339,12,70,20,Delantero,6,6,0,1,4,0.67,2,0,3,3,0,3
339,13,70,20,Delantero,4,4,0,0,0,0.00,1,0,1,1,2,14
340,11,12,8,Mediocampista,6,3,0,1,1,0.17,1,0,3,3,0,3
340,12,12,10,Mediocampista,5,5,0,0,4,0.80,0,0,4,0,1,5
340,13,12,10,Mediocampista,3,0,0,2,0,0.00,0,0,2,1,0,5
341,13,12,9,Delantero,5,5,0,0,5,1.00,1,0,4,1,0,5
341,14,12,9,Delantero,4,4,0,0,2,0.50,0,0,3,0,1,9
342,14,56,19,Delantero,7,5,0,0,6,0.86,0,0,6,1,0,3
343,14,19,10,Delantero,5,5,0,0,5,1.00,1,0,3,0,2,6
344,13,38,21,Mediocampista,5,5,0,0,0,0.00,1,0,3,1,1,7
344,14,38,21,Mediocampista,4,4,0,0,4,1.00,0,0,2,1,1,10
345,12,16,9,Delantero,3,3,0,0,0,0.00,1,0,0,3,0,17
345,14,16,9,Delantero,5,0,0,0,4,0.80,2,0,3,0,2,7
345,15,16,9,Delantero,2,0,0,1,1,0.50,0,0,0,0,2,22
346,15,76,9,Delantero,3,2,0,0,6,2.00,0,0,1,0,2,18
347,15,13,8,Delantero,7,7,0,0,6,0.86,2,0,3,1,3,4
347,16,13,8,Delantero,3,3,0,0,0,0.00,1,0,0,1,2,29
348,15,81,19,Delantero,7,6,0,0,5,0.71,2,0,3,3,1,3
349,14,56,15,Delantero,5,4,0,2,2,0.40,1,0,4,1,0,3
349,15,56,10,Delantero,7,7,0,0,5,0.71,0,0,4,2,1,2
349,16,56,18,Delantero,4,2,0,1,2,0.50,0,0,2,2,0,5
350,14,12,11,Delantero,1,1,0,3,0,0.00,0,0,1,0,0,9
350,15,12,11,Delantero,7,7,0,0,5,0.71,0,0,5,2,0,1
351,16,56,21,Delantero,5,5,0,0,5,1.00,0,0,3,2,0,5
351,17,56,21,Delantero,4,4,0,0,4,1.00,1,0,1,1,2,15
352,16,7,19,Delantero,1,0,0,4,0,0.00,0,0,0,1,0,6
352,17,7,19,Delantero,3,0,0,0,1,0.33,0,0,1,1,1,18
352,18,7,9,Delantero,4,4,0,1,3,0.75,1,0,3,1,0,6
