mundial,url_partido,seleccion,jugador,minuto,tipo_gol,fecha_scraping
2018,https://www.losmundialesdefutbol.com/partidos/2018_serbia_brasil.php,Brasil,Paulinho,36,normal,2026-03-16T23:34:34.282389
2018,https://www.losmundialesdefutbol.com/partidos/2018_serbia_brasil.php,Brasil,Thiago Silva,68,normal,2026-03-16T23:34:34.282389
2018,https://www.losmundialesdefutbol.com/partidos/2018_suiza_costa_rica.php,Suiza,Blerim Dzemaili,31,normal,2026-03-16T23:34:38.244856
2018,https://www.losmundialesdefutbol.com/partidos/2018_suiza_costa_rica.php,Costa Rica,Kendall Waston,56,normal,2026-03-16T23:34:38.244856
2018,https://www.losmundialesdefutbol.com/partidos/2018_suiza_costa_rica.php,Suiza,Josip Drmic,88,normal,2026-03-16T23:34:38.244856
2018,https://www.losmundialesdefutbol.com/partidos/2018_suiza_costa_rica.php,Costa Rica,Yann Sommer,90,autogol,2026-03-16T23:34:38.244856
2018,https://www.losmundialesdefutbol.com/partidos/2018_corea_del_sur_alemania.php,Corea del Sur,Young-Gwon Kim,90,normal,2026-03-16T23:34:41.977566
2018,https://www.losmundialesdefutbol.com/partidos/2018_corea_del_sur_alemania.php,Corea del Sur,Heung-Min Son,90,normal,2026-03-16T23:34:41.977566
2018,https://www.losmundialesdefutbol.com/partidos/2018_mexico_suecia.php,Suecia,Ludwig Augustinsson,50,normal,2026-03-16T23:34:46.331409
2018,https://www.losmundialesdefutbol.com/partidos/2018_mexico_suecia.php,Suecia,Andreas Granqvist,62,penal,2026-03-16T23:34:46.331409
2018,https://www.losmundialesdefutbol.com/partidos/2018_mexico_suecia.php,Suecia,Edson Álvarez,74,autogol,2026-03-16T23:34:46.331409
2018,https://www.losmundialesdefutbol.com/partidos/2018_inglaterra_belgica.php,Bélgica,Adnan Januzaj,51,normal,2026-03-16T23:34:49.611877
2018,https://www.losmundialesdefutbol.com/partidos/2018_japon_polonia.php,Polonia,Jan Bednarek,59,normal,2026-03-16T23:34:55.515467
2018,https://www.losmundialesdefutbol.com/partidos/2018_uruguay_portugal.php,Uruguay,Edinson Cavani,7,normal,2026-03-16T23:35:00.813999
2018,https://www.losmundialesdefutbol.com/partidos/2018_uruguay_portugal.php,Portugal,Pepe,55,normal,2026-03-16T23:35:00.813999
2018,https://www.losmundialesdefutbol.com/partidos/2018_uruguay_portugal.php,Uruguay,Edinson Cavani,62,normal,2026-03-16T23:35:00.813999
2018,https://www.losmundialesdefutbol.com/partidos/2018_espana_rusia.php,España,Sergei Ignashevich,12,autogol,2026-03-16T23:35:06.049926
2018,https://www.losmundialesdefutbol.com/partidos/2018_espana_rusia.php,Rusia,Artem Dzyuba,41,penal,2026-03-16T23:35:06.049926
2018,https://www.losmundialesdefutbol.com/partidos/2018_croacia_dinamarca.php,Dinamarca,Mathias Jørgensen,1,normal,2026-03-16T23:35:09.789622
2018,https://www.losmundialesdefutbol.com/partidos/2018_croacia_dinamarca.php,Croacia,Mario Mandzukic,4,normal,2026-03-16T23:35:09.789622
2018,https://www.losmundialesdefutbol.com/partidos/2018_brasil_mexico.php,Brasil,Neymar Jr.,51,normal,2026-03-16T23:35:12.312531
2018,https://www.losmundialesdefutbol.com/partidos/2018_brasil_mexico.php,Brasil,Roberto Firmino,88,normal,2026-03-16T23:35:12.312531
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_japon.php,Japón,Genki Haraguchi,48,normal,2026-03-16T23:35:16.158230
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_japon.php,Japón,Takashi Inui,52,normal,2026-03-16T23:35:16.158230
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_japon.php,Bélgica,Jan Vertonghen,69,normal,2026-03-16T23:35:16.158230
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_japon.php,Bélgica,Marouane Fellaini,74,normal,2026-03-16T23:35:16.158230
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_japon.php,Bélgica,Nacer Chadli,90,normal,2026-03-16T23:35:16.158230
2018,https://www.losmundialesdefutbol.com/partidos/2018_suecia_suiza.php,Suecia,Emil Forsberg,66,normal,2026-03-16T23:35:19.733667
2018,https://www.losmundialesdefutbol.com/partidos/2018_brasil_belgica.php,Bélgica,Fernandinho,13,autogol,2026-03-16T23:35:26.607591
2018,https://www.losmundialesdefutbol.com/partidos/2018_brasil_belgica.php,Bélgica,Kevin De Bruyne,31,normal,2026-03-16T23:35:26.607591
2018,https://www.losmundialesdefutbol.com/partidos/2018_brasil_belgica.php,Brasil,Renato Augusto,76,normal,2026-03-16T23:35:26.607591
2018,https://www.losmundialesdefutbol.com/partidos/2018_rusia_croacia.php,Rusia,Denis Cheryshev,31,normal,2026-03-16T23:35:30.415198
2018,https://www.losmundialesdefutbol.com/partidos/2018_rusia_croacia.php,Croacia,Andrej Kramarić,39,normal,2026-03-16T23:35:30.415198
2018,https://www.losmundialesdefutbol.com/partidos/2018_rusia_croacia.php,Croacia,Domagoj Vida,101,normal,2026-03-16T23:35:30.415198
2018,https://www.losmundialesdefutbol.com/partidos/2018_rusia_croacia.php,Rusia,Mário Fernandes,115,normal,2026-03-16T23:35:30.415198
2018,https://www.losmundialesdefutbol.com/partidos/2018_suecia_inglaterra.php,Inglaterra,Harry Maguire,30,normal,2026-03-16T23:35:34.085214
2018,https://www.losmundialesdefutbol.com/partidos/2018_suecia_inglaterra.php,Inglaterra,Dele Alli,59,normal,2026-03-16T23:35:34.085214
2018,https://www.losmundialesdefutbol.com/partidos/2018_croacia_inglaterra.php,Inglaterra,Kieran Trippier,5,normal,2026-03-16T23:35:40.660932
2018,https://www.losmundialesdefutbol.com/partidos/2018_croacia_inglaterra.php,Croacia,Ivan Perisic,68,normal,2026-03-16T23:35:40.660932
2018,https://www.losmundialesdefutbol.com/partidos/2018_croacia_inglaterra.php,Croacia,Mario Mandzukic,109,normal,2026-03-16T23:35:40.660932
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_inglaterra.php,Bélgica,Thomas Meunier,4,normal,2026-03-16T23:35:43.986903
2018,https://www.losmundialesdefutbol.com/partidos/2018_belgica_inglaterra.php,Bélgica,Eden Hazard,82,normal,2026-03-16T23:35:43.986903
2014,https://www.losmundialesdefutbol.com/partidos/2014_brasil_croacia.php,Croacia,Marcelo,11,autogol,2026-03-16T23:37:59.825137
2014,https://www.losmundialesdefutbol.com/partidos/2014_brasil_croacia.php,Brasil,Neymar Jr.,29,normal,2026-03-16T23:37:59.825137
2014,https://www.losmundialesdefutbol.com/partidos/2014_brasil_croacia.php,Brasil,Neymar Jr.,71,penal,2026-03-16T23:37:59.825137
2014,https://www.losmundialesdefutbol.com/partidos/2014_brasil_croacia.php,Brasil,Oscar,90,normal,2026-03-16T23:37:59.825137
2014,https://www.losmundialesdefutbol.com/partidos/2014_mexico_camerun.php,México,Oribe Peralta,61,normal,2026-03-16T23:38:03.773627
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,España,Xabi Alonso,27,penal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,Paises Bajos,Robin Van Persie,44,normal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,Paises Bajos,Arjen Robben,53,normal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,Paises Bajos,Stefan de Vrij,65,normal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,Paises Bajos,Robin Van Persie,72,normal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_holanda.php,Paises Bajos,Arjen Robben,80,normal,2026-03-16T23:38:06.871795
2014,https://www.losmundialesdefutbol.com/partidos/2014_chile_australia.php,Chile,Alexis Sanchez,12,normal,2026-03-16T23:38:10.402133
2014,https://www.losmundialesdefutbol.com/partidos/2014_chile_australia.php,Chile,Jorge Valdivia,14,normal,2026-03-16T23:38:10.402133
2014,https://www.losmundialesdefutbol.com/partidos/2014_chile_australia.php,Australia,Tim Cahill,35,normal,2026-03-16T23:38:10.402133
2014,https://www.losmundialesdefutbol.com/partidos/2014_chile_australia.php,Chile,Jean Beausejour,90,normal,2026-03-16T23:38:10.402133
2014,https://www.losmundialesdefutbol.com/partidos/2014_colombia_grecia.php,Colombia,Pablo Armero,5,normal,2026-03-16T23:38:13.991645
2014,https://www.losmundialesdefutbol.com/partidos/2014_colombia_grecia.php,Colombia,Teófilo Gutiérrez,58,normal,2026-03-16T23:38:13.991645
2014,https://www.losmundialesdefutbol.com/partidos/2014_colombia_grecia.php,Colombia,James Rodríguez,90,normal,2026-03-16T23:38:13.991645
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_costa_rica.php,Uruguay,Edinson Cavani,24,penal,2026-03-16T23:38:19.623453
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_costa_rica.php,Costa Rica,Joel Campbell,54,normal,2026-03-16T23:38:19.623453
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_costa_rica.php,Costa Rica,Óscar Duarte,57,normal,2026-03-16T23:38:19.623453
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_costa_rica.php,Costa Rica,Marco Ureña,84,normal,2026-03-16T23:38:19.623453
2014,https://www.losmundialesdefutbol.com/partidos/2014_inglaterra_italia.php,Italia,Claudio Marchisio,35,normal,2026-03-16T23:38:23.509156
2014,https://www.losmundialesdefutbol.com/partidos/2014_inglaterra_italia.php,Inglaterra,Daniel Sturridge,37,normal,2026-03-16T23:38:23.509156
2014,https://www.losmundialesdefutbol.com/partidos/2014_inglaterra_italia.php,Italia,Mario Balotelli,50,normal,2026-03-16T23:38:23.509156
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_ecuador.php,Ecuador,Enner Valencia,22,normal,2026-03-16T23:38:25.365467
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_ecuador.php,Suiza,Admir Mehmedi,48,normal,2026-03-16T23:38:25.365467
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_ecuador.php,Suiza,Haris Seferovic,90,normal,2026-03-16T23:38:25.365467
2014,https://www.losmundialesdefutbol.com/partidos/2014_francia_honduras.php,Francia,Karim Benzema,45,penal,2026-03-16T23:38:29.141950
2014,https://www.losmundialesdefutbol.com/partidos/2014_francia_honduras.php,Francia,Noel Valladares,48,autogol,2026-03-16T23:38:29.141950
2014,https://www.losmundialesdefutbol.com/partidos/2014_francia_honduras.php,Francia,Karim Benzema,72,normal,2026-03-16T23:38:29.141950
2014,https://www.losmundialesdefutbol.com/partidos/2014_ghana_estados_unidos.php,Estados Unidos,Clint Dempsey,1,normal,2026-03-16T23:38:40.608857
2014,https://www.losmundialesdefutbol.com/partidos/2014_ghana_estados_unidos.php,Ghana,Andre Ayew,82,normal,2026-03-16T23:38:40.608857
2014,https://www.losmundialesdefutbol.com/partidos/2014_ghana_estados_unidos.php,Estados Unidos,John Anthony Brooks,86,normal,2026-03-16T23:38:40.608857
2014,https://www.losmundialesdefutbol.com/partidos/2014_belgica_argelia.php,Argelia,Sofiane Feghouli,25,penal,2026-03-16T23:38:43.498364
2014,https://www.losmundialesdefutbol.com/partidos/2014_belgica_argelia.php,Bélgica,Marouane Fellaini,70,normal,2026-03-16T23:38:43.498364
2014,https://www.losmundialesdefutbol.com/partidos/2014_belgica_argelia.php,Bélgica,Dries Mertens,80,normal,2026-03-16T23:38:43.498364
2014,https://www.losmundialesdefutbol.com/partidos/2014_rusia_corea_del_sur.php,Corea del Sur,Keun-Ho Lee,68,normal,2026-03-16T23:38:46.960050
2014,https://www.losmundialesdefutbol.com/partidos/2014_rusia_corea_del_sur.php,Rusia,Alexander Kerzhakov,74,normal,2026-03-16T23:38:46.960050
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_croacia.php,Croacia,Ivica Olic,11,normal,2026-03-16T23:38:52.694506
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_croacia.php,Croacia,Ivan Perisic,48,normal,2026-03-16T23:38:52.694506
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_croacia.php,Croacia,Mario Mandzukic,61,normal,2026-03-16T23:38:52.694506
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_croacia.php,Croacia,Mario Mandzukic,73,normal,2026-03-16T23:38:52.694506
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_chile.php,Chile,Eduardo Vargas,20,normal,2026-03-16T23:38:56.704413
2014,https://www.losmundialesdefutbol.com/partidos/2014_espana_chile.php,Chile,Charles Aránguiz,43,normal,2026-03-16T23:38:56.704413
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_holanda.php,Paises Bajos,Arjen Robben,20,normal,2026-03-16T23:39:00.146690
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_holanda.php,Australia,Tim Cahill,21,normal,2026-03-16T23:39:00.146690
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_holanda.php,Australia,Mile Jedinak,54,penal,2026-03-16T23:39:00.146690
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_holanda.php,Paises Bajos,Robin Van Persie,58,normal,2026-03-16T23:39:00.146690
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_holanda.php,Paises Bajos,Memphis Depay,68,normal,2026-03-16T23:39:00.146690
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_inglaterra.php,Uruguay,Luis Suarez,39,normal,2026-03-16T23:39:08.561363
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_inglaterra.php,Inglaterra,Wayne Rooney,75,normal,2026-03-16T23:39:08.561363
2014,https://www.losmundialesdefutbol.com/partidos/2014_uruguay_inglaterra.php,Uruguay,Luis Suarez,85,normal,2026-03-16T23:39:08.561363
2014,https://www.losmundialesdefutbol.com/partidos/2014_italia_costa_rica.php,Costa Rica,Bryan Ruiz,44,normal,2026-03-16T23:39:12.878190
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Francia,Olivier Giroud,17,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Francia,Blaise Matuidi,18,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Francia,Mathieu Valbuena,40,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Francia,Karim Benzema,67,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Francia,Moussa Sissoko,73,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Suiza,Blerim Dzemaili,81,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_suiza_francia.php,Suiza,Granit Xhaka,87,normal,2026-03-16T23:39:16.537658
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_ecuador.php,Honduras,Carlo Costly,31,normal,2026-03-16T23:39:20.443073
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_ecuador.php,Ecuador,Enner Valencia,34,normal,2026-03-16T23:39:20.443073
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_ecuador.php,Ecuador,Enner Valencia,65,normal,2026-03-16T23:39:20.443073
2014,https://www.losmundialesdefutbol.com/partidos/2014_nigeria_bosnia_herzegovina.php,Nigeria,Peter Odemwingie,29,normal,2026-03-16T23:39:25.253130
2014,https://www.losmundialesdefutbol.com/partidos/2014_estados_unidos_portugal.php,Portugal,Nani,5,normal,2026-03-16T23:39:30.374535
2014,https://www.losmundialesdefutbol.com/partidos/2014_estados_unidos_portugal.php,Estados Unidos,Jermaine Jones,64,normal,2026-03-16T23:39:30.374535
2014,https://www.losmundialesdefutbol.com/partidos/2014_estados_unidos_portugal.php,Estados Unidos,Clint Dempsey,81,normal,2026-03-16T23:39:30.374535
2014,https://www.losmundialesdefutbol.com/partidos/2014_estados_unidos_portugal.php,Portugal,Silvestre Varela,90,normal,2026-03-16T23:39:30.374535
2014,https://www.losmundialesdefutbol.com/partidos/2014_belgica_rusia.php,Bélgica,Divock Origi,88,normal,2026-03-16T23:39:34.582010
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_brasil.php,Brasil,Neymar Jr.,17,normal,2026-03-16T23:39:40.424755
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_brasil.php,Camerún,Joel Matip,26,normal,2026-03-16T23:39:40.424755
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_brasil.php,Brasil,Neymar Jr.,34,normal,2026-03-16T23:39:40.424755
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_brasil.php,Brasil,Fred,49,normal,2026-03-16T23:39:40.424755
2014,https://www.losmundialesdefutbol.com/partidos/2014_camerun_brasil.php,Brasil,Fernandinho,84,normal,2026-03-16T23:39:40.424755
2014,https://www.losmundialesdefutbol.com/partidos/2014_croacia_mexico.php,México,Rafael Marquez,72,normal,2026-03-16T23:39:42.354882
2014,https://www.losmundialesdefutbol.com/partidos/2014_croacia_mexico.php,México,Andres Guardado,75,normal,2026-03-16T23:39:42.354882
2014,https://www.losmundialesdefutbol.com/partidos/2014_croacia_mexico.php,México,Javier Hernandez,82,normal,2026-03-16T23:39:42.354882
2014,https://www.losmundialesdefutbol.com/partidos/2014_croacia_mexico.php,Croacia,Ivan Perisic,87,normal,2026-03-16T23:39:42.354882
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_espana.php,España,David Villa,36,normal,2026-03-16T23:39:45.912769
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_espana.php,España,Fernando Torres,69,normal,2026-03-16T23:39:45.912769
2014,https://www.losmundialesdefutbol.com/partidos/2014_australia_espana.php,España,Juan Mata,82,normal,2026-03-16T23:39:45.912769
2014,https://www.losmundialesdefutbol.com/partidos/2014_holanda_chile.php,Paises Bajos,Leroy Fer,77,normal,2026-03-16T23:39:50.139412
2014,https://www.losmundialesdefutbol.com/partidos/2014_holanda_chile.php,Paises Bajos,Memphis Depay,90,normal,2026-03-16T23:39:50.139412
2014,https://www.losmundialesdefutbol.com/partidos/2014_japon_colombia.php,Colombia,Juan Guillermo Cuadrado,17,penal,2026-03-16T23:39:53.514428
2014,https://www.losmundialesdefutbol.com/partidos/2014_japon_colombia.php,Japón,Shinji Okazaki,45,normal,2026-03-16T23:39:53.514428
2014,https://www.losmundialesdefutbol.com/partidos/2014_japon_colombia.php,Colombia,Jackson Martinez,55,normal,2026-03-16T23:39:53.514428
2014,https://www.losmundialesdefutbol.com/partidos/2014_japon_colombia.php,Colombia,Jackson Martinez,82,normal,2026-03-16T23:39:53.514428
2014,https://www.losmundialesdefutbol.com/partidos/2014_japon_colombia.php,Colombia,James Rodríguez,90,normal,2026-03-16T23:39:53.514428
2014,https://www.losmundialesdefutbol.com/partidos/2014_italia_uruguay.php,Uruguay,Diego Godin,81,normal,2026-03-16T23:39:58.528047
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_suiza.php,Suiza,Xherdan Shaqiri,6,normal,2026-03-16T23:40:05.854486
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_suiza.php,Suiza,Xherdan Shaqiri,31,normal,2026-03-16T23:40:05.854486
2014,https://www.losmundialesdefutbol.com/partidos/2014_honduras_suiza.php,Suiza,Xherdan Shaqiri,71,normal,2026-03-16T23:40:05.854486
2014,https://www.losmundialesdefutbol.com/partidos/2014_bosnia_herzegovina_iran.php,Bosnia-Herzegovina,Edin Dzeko,23,normal,2026-03-16T23:40:13.354383
2014,https://www.losmundialesdefutbol.com/partidos/2014_bosnia_herzegovina_iran.php,Bosnia-Herzegovina,Miralem Pjanic,59,normal,2026-03-16T23:40:13.354383
2014,https://www.losmundialesdefutbol.com/partidos/2014_bosnia_herzegovina_iran.php,Irán,Reza Ghoochannejhad,82,normal,2026-03-16T23:40:13.354383
